methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SNORD115-13,rnaseq_gene__GENE_TTTY18,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNORA14A,methylation_gene__GENE_DERL1,methylation_gene__GENE_FHOD3,methylation_gene__GENE_NRXN2,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF296,methylation_gene__GENE_TMEM177,methylation_gene__GENE_KLHL22,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_HIC1,methylation_gene__GENE_EPN2,methylation_gene__GENE_UBE2B,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_ATP5E,methylation_gene__GENE_MANBA,methylation_gene__GENE_RAB6B,methylation_gene__GENE_EMP1,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PLK4,methylation_gene__GENE_PRC1,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_NPS,methylation_gene__GENE_CCPG1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TARS,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_RMND5A,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_ZNF624,methylation_gene__GENE_TMED10,methylation_gene__GENE_YWHAG,methylation_gene__GENE_WDR5B,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_TRIB3,methylation_gene__GENE_VCP,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_KDM1A,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZDHHC21,methylation_gene__GENE_SPAG1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_YIF1A,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_LRRFIP2,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_DACT1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_FBXW8,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_ZNF84,methylation_gene__GENE_EPHB2,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_ARL13B,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_SPRYD4,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_VAMP2,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_NRCAM,methylation_gene__GENE_SREBF2,methylation_gene__GENE_USP13,target
0.01805636,0.18854883,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.16153413,0.05091427,-0.07331298,0.08109828,0.052798644,0.07993382,-0.038771857,0.10426212,0.12261808,0.10412482,-0.16653629,0.26627517,0.20204508,0.015843807,-0.1451221,-0.05137616,0.19781606,-0.033434406,0.09513278,-0.25669625,-0.110545784,0.11925884,-0.12567908,0.32488748,-0.22247511,0.34635282,0.42267293,0.0943547,0.0515733,-0.052885056,-0.07671373,0.12815428,-0.078769214,0.4402821,-0.076208994,-0.10158501,0.06507665,-0.2459092,-0.027923172,0.2644763,-0.022417804,-0.04651147,0.12132109,0.37195468,-0.012240085,0.84673774,0.33355463,-0.14633517,0.22220099,-0.48506317,-0.22464195,-0.05603533,-0.15458739,0.20033084,-0.30261412,-0.14958501,0.441195,0.10553287,0.27013212,-0.046846535,-0.054619074,-0.14730354,-0.11898578,0.7278167,0.18093154,0.08577507,0.28985015,0.48456526,0.14647488,1.352524,-0.08442377,0.043903414,-0.17999773,-0.10468703,-0.029171653,0.5682369,0.15593515,0.597873,0.07708986,0.30260253,1
-0.12730339,-0.044408843,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,19.283407,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.07839099,-0.014494949,-0.21392931,-0.10209075,-0.0002857554,0.4020011,-0.23976746,0.062139496,0.3046253,0.5972484,-0.083028995,-0.33312437,0.145766,0.40577045,0.007874956,-0.05137616,0.039902687,-0.22711794,0.12858018,-0.19926059,-0.18236093,-0.19923109,-0.16424377,0.22016351,-0.23356575,0.5403949,0.2763804,-0.07980247,-0.27653655,-0.052885056,-0.07671373,-0.17518024,-0.078769214,-0.19834432,-0.076208994,0.3396439,-0.08288975,-0.19308569,-0.102105774,0.76878464,-0.20693627,0.011473472,-0.038408376,-0.41420317,0.27976993,0.10829519,0.0785432,0.025482371,-0.3314156,-0.13091885,0.2847962,-0.33537933,-0.036387354,-0.15915298,-0.15901923,-0.29333013,-0.70617646,-0.24893612,0.07669249,-0.54025626,-0.054619074,-0.021732625,-0.2527536,0.62459826,-0.11398265,-0.18234438,0.1614029,0.49853927,0.34195763,0.10354787,0.13890962,-0.15586236,-0.35206562,-0.25832635,-0.2831922,0.38381633,0.22210237,-0.07284246,-0.18869619,-0.21999265,1
-0.034795307,-0.1311135,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.19865482,-0.015286363,0.052154016,0.061793637,0.017153919,0.25191516,-0.031077828,-0.029637557,0.2601046,0.20074339,-0.04034207,0.18057676,-0.16502517,-0.1832323,-0.17294851,-0.05137616,-0.13088898,-0.054235306,-0.03265012,-0.03871958,0.071100265,0.18308337,0.16350266,-0.021143813,0.03939247,0.053150225,0.17487657,0.47290078,-0.048670903,-0.052885056,-0.07671373,-0.39315483,-0.078769214,0.24728867,-0.076208994,-0.021914547,0.24106973,0.08588104,-0.15241592,0.034001097,0.29025704,0.019520307,0.20965119,0.19272643,0.20410784,0.19594257,0.3351197,-0.31127045,0.06481176,-0.30139133,-0.19024515,-0.32100102,-0.13961871,-0.045678075,0.28514525,0.042753417,0.36717778,-0.16587862,0.30667108,-0.39557776,-0.054619074,0.018671261,-0.1818383,0.5249312,-0.17463169,0.1574974,0.02572916,-0.10449883,0.10530486,0.43660864,-0.05124161,-0.01054598,0.1409976,0.02802997,-0.06711794,0.7198253,0.30505016,-0.30539578,-0.4198736,0.08936838,1
0.06695963,-0.1422099,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.07632638,-0.20078124,-0.21459831,0.63165605,-0.048526194,0.029498672,0.019786851,-0.15250668,-0.091910385,0.2111833,-0.044986024,0.089228086,-0.12578732,-0.22774966,-0.18895537,-0.05137616,-0.14670852,-0.16677168,0.23942938,-0.004175413,-0.16861238,-0.09948382,0.51839894,0.9269092,-0.25886023,-0.19474262,-0.1660465,-0.16387245,-0.08983684,-0.052885056,-0.07671373,-0.27944595,-0.078769214,-0.07421399,-0.076208994,0.0065956097,-0.011542927,-3.5500718e-06,-0.0195075,0.11948685,-0.019585885,0.52475727,-0.2114963,-0.082066715,0.5390829,0.73221046,0.251386,-0.29453668,-0.4657504,-0.10448327,0.44672486,0.13482659,0.25026807,-0.22955957,0.05557574,-0.2303431,-0.32903588,0.08456605,0.4460633,-0.4128284,-0.054619074,-0.046423,0.32240164,-0.052488055,-0.06766653,0.0141601665,0.010928799,0.113538235,0.09401019,0.6393583,-0.12677115,0.06374159,-0.13458396,0.2975912,0.17225727,0.1545087,0.17577957,-0.27858555,0.04683367,0.1732133,1
-0.09817228,-0.07711043,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.037746355,-0.22728154,-0.08385043,-0.27975067,-0.008383261,-0.093428105,-0.0051863906,0.16982412,0.16397294,-0.18271379,-0.03201023,-0.027732346,0.10558808,0.048244063,-0.14784446,-0.05137616,-0.27527526,-0.08466962,-0.16654232,-0.18327269,0.04737363,0.106550075,-0.19237763,-0.25646275,-0.114059426,0.024292758,0.12692162,-0.19295198,-0.24941228,22.066364,-0.07671373,-0.24666801,-0.078769214,-0.038866278,-0.076208994,-0.06273964,0.32631463,-0.33944356,-0.284903,0.14801371,0.28963527,0.022899425,0.15323634,-0.15972707,0.05732268,0.09772774,-0.11454267,-0.07582092,0.08935681,0.009463187,0.10125072,-0.17330426,-0.085053205,-0.19624564,-0.2231953,-0.07820306,-0.39087713,0.19923557,0.41958538,-0.40076005,-0.054619074,-0.14882188,0.0015190996,-0.1805823,-0.1221547,0.8499859,0.069497235,-0.4253606,0.39470038,0.47624305,-0.28568956,-0.3543209,-0.21267131,-0.15136145,-0.32258898,-0.41353145,0.27639744,-0.22370088,-0.119861275,0.092155695,1
-0.12798375,0.015611453,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.34014502,0.45618403,-0.15164046,-0.037266552,-0.19044466,-0.0076732403,0.0014166964,0.0059077973,-0.20064409,-0.2380453,-0.28824565,-0.1884976,-0.24300918,-0.05672405,-0.061356217,-0.05137616,-0.15952548,-0.2902884,-0.04079942,-0.13625135,-0.1069899,0.38298592,-0.25969115,-0.011287098,-0.09189404,-0.23835178,-0.16163832,4.2533848e-05,0.046149883,-0.052885056,-0.07671373,-0.38733587,-0.078769214,-0.22632515,-0.076208994,0.6117345,0.016604703,-0.2389429,-0.28770262,-0.42989507,-0.15762538,0.2536354,-0.28082496,0.029953722,-0.20409775,-0.30387577,-0.21941794,0.19647835,-0.49083778,-0.17718965,0.1358927,-0.41797683,-0.27333075,-0.11446328,-0.1450097,0.15511459,-0.46310425,-0.21691309,-0.057126503,-0.30972317,-0.054619074,0.0125211915,-0.067299284,-0.16056831,-0.04250931,-0.037395075,-0.20910294,-0.22838677,-0.17859836,0.055798072,-0.034885854,-0.054507464,-0.49786425,0.43319196,-0.25914013,-0.0048610307,0.6546589,-0.33300924,0.041849677,-0.03619047,0
-0.12076226,-0.19918874,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.11539552,0.021413634,-0.14378686,-0.117101684,-0.12588328,0.1302406,-0.15569627,0.0747346,0.39000887,0.08573962,0.040811647,0.26614973,0.1704444,-0.121128745,0.13229668,-0.05137616,-0.37048447,-0.09365772,-0.010627207,-0.08702086,-0.46850443,-0.2504812,0.19832747,0.02635894,-0.19699128,0.4120855,0.2911642,-0.1379562,-0.1738128,-0.052885056,-0.07671373,0.03469379,-0.078769214,-0.09706215,-0.076208994,-0.029578192,-0.0691937,-0.4089457,0.095547594,0.44740734,-0.024075313,0.13280128,0.37361225,-0.20974393,-0.04496533,0.26575765,-0.3712967,-0.3265845,-0.82754976,0.12149101,0.20560163,-0.4152729,-0.008795426,-0.25692916,-0.1043257,-0.19183035,0.28257176,0.6825667,0.3730801,-0.12744,-0.054619074,0.23739405,-0.49298593,0.52521324,-0.19876927,0.06044905,0.036951467,0.2648838,1.1402524,0.13648792,0.1773555,0.9158126,-0.2873148,-0.168463,0.004005121,-0.518043,-0.19804487,-0.13766615,0.72030026,0.01071683,1
-0.030385152,-0.1574029,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.26132897,-0.15344363,-0.08316577,-0.014515633,0.0030253052,-0.06778279,-0.19748652,-0.045870017,-0.31180033,-0.079994164,-0.20980433,-0.10303719,-0.3065292,-0.3496824,-0.07511612,-0.05137616,0.03321541,-0.09418029,-0.38761076,-0.023561725,-0.26659498,-0.47628576,-0.14637029,-0.41779014,-0.12340248,-0.3758498,-0.055705402,-0.18124403,-0.35973233,-0.052885056,-0.07671373,-0.43614802,-0.078769214,-0.2649548,-0.076208994,-0.15822582,-0.019321771,-0.32215002,-0.29526564,-0.2928722,-0.16782768,-0.04641087,-0.13531573,-0.18036994,0.004471201,-0.14576624,0.038920674,0.05012264,-0.22240946,-0.04854031,-0.57909214,-0.3679292,-0.27265283,-0.17762612,-0.34934875,0.02647727,0.048704147,-0.18455383,0.4034074,-0.1508112,-0.054619074,0.23402402,-0.19263776,-0.016543057,0.36858654,-0.38856742,-0.39227653,-0.42079797,-0.16367273,-0.060914733,-0.26035497,-0.25628957,-0.20538436,0.41808015,-0.25196624,-0.09537139,0.29737374,0.14281885,-0.30662116,-0.23674536,1
-0.17212735,-0.20344402,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.35062698,-0.15855706,-0.19551627,0.04899032,-0.25180745,0.48736537,-0.00055578543,0.14237775,0.35179487,0.14665937,-0.17289425,0.48713988,-0.58173263,-0.40791625,-0.06007516,-0.05137616,-0.13701548,-0.12333285,-0.12797666,-0.07337204,-0.28516638,0.41462106,0.04553591,0.34087154,-0.14990808,0.42851132,-0.10584408,0.31379512,-0.05545838,-0.052885056,-0.07671373,-0.019716827,-0.078769214,0.082197785,-0.076208994,-0.16007218,0.0047009387,-0.21504498,-0.12386714,0.34437874,0.16762808,0.013371223,0.08774467,0.009076206,0.21664596,0.012622932,-0.08741372,0.16063295,-0.058156904,0.2888179,0.058857035,-0.087284684,-0.2424934,-0.088228144,-0.49102107,-0.28808752,-0.35109055,0.15749168,0.038547054,0.20332718,-0.054619074,0.29446775,-0.488965,0.54848605,0.26559272,0.311766,0.20577632,-0.2011807,-0.33831835,-0.22973956,0.04734642,0.1742003,-0.101274095,-0.45055294,-0.6503676,0.547203,0.030032158,0.060466208,0.85336834,0.009847347,1
-0.07411793,-0.09830731,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.31614774,-0.102922715,-0.24233611,0.25080857,-0.23120728,-0.2262255,-0.37652317,-0.13178514,0.14139698,-0.23972888,-0.36412552,0.13701515,-0.28607368,-0.39068612,0.09197009,-0.05137616,-0.26733664,-0.22230281,-0.23905225,-0.24974307,-0.072950214,-0.13513897,-0.054551978,-0.19738255,-0.3328419,-0.33902293,-0.2207348,-0.15196629,-0.3297175,-0.052885056,-0.07671373,-0.39362034,-0.078769214,0.04226064,-0.076208994,0.20088135,-0.07275559,0.07542483,-0.055265646,0.27959988,-0.30342624,0.060784854,-0.21997173,-0.30715963,-0.15057713,-0.21512967,0.14245956,-0.41033393,-0.25069577,-0.4169941,-0.6344953,-0.37957278,-0.20658837,-0.2651849,-0.51322657,0.13094832,-0.2599019,0.66521615,0.39871156,0.1166877,-0.054619074,-0.40722176,-0.34982505,-0.3968974,0.10302786,0.3897249,-0.34651774,0.0990197,-0.23670678,0.12735383,-0.38203803,-0.10006348,-0.39717972,0.25670993,-0.28216514,-0.50539356,-0.45137188,-0.14471008,-0.043044806,0.16140369,1
-0.040683806,0.039923795,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,22.649548,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.15133832,0.03986407,-0.015646797,0.44840446,0.40045342,-0.15592614,0.0017532841,0.056884073,-0.16574296,-0.26617208,0.11195016,-0.31843594,-0.025970517,1.0019727,0.38611588,-0.05137616,-0.14022197,0.19289029,-0.16447729,0.008246835,0.10996492,-0.20085093,-0.049231682,-0.014731501,-0.23094104,-0.117268875,-0.29657435,0.15040268,0.19576225,-0.052885056,-0.07671373,-0.15410845,-0.078769214,-0.021113563,-0.076208994,-0.1417321,-0.375554,0.0844228,-0.31344494,-0.42672613,0.29199046,0.11238598,-0.48116937,-0.404369,-0.118384786,-0.22442013,0.11314953,-0.2308297,0.39399898,-0.23596437,-0.29778722,0.1276184,-0.21821257,-0.25550696,1.9632455,-0.025356276,-0.17393796,-0.40035963,0.023118759,-0.16261758,-0.054619074,0.002193923,0.5495638,-0.24597792,-0.28217274,-0.09313755,-0.31688774,0.30039245,-0.1357049,-0.19841214,-0.32177007,0.10200641,-0.32249314,-0.3011225,0.017227521,-0.56470096,-0.39000228,0.036012255,-0.27885598,-0.09807659,1
-0.06442732,-0.2278953,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.041898232,0.0099844225,-0.13036484,-0.19435881,-0.2910933,-0.1942575,-0.22249515,-0.30482638,-0.12492066,-0.16525938,0.014881207,-0.2766486,-0.30020502,-0.19538416,-0.040258825,-0.05137616,-0.10878331,-0.17425491,0.071859464,-0.09611717,-0.006473531,-0.37180874,-0.09704615,-0.24428593,-0.12292279,-0.40911195,-0.41018465,-0.07556985,0.18297789,-0.052885056,-0.07671373,-0.31252438,-0.078769214,-0.33130163,-0.076208994,-0.40784404,-0.040061638,0.24425183,-0.14779267,-0.5907786,-0.24441421,-0.17534098,-0.622945,-0.35992062,-0.64456445,0.69003004,-0.41128433,-0.22019874,0.23685472,-0.22160889,-0.52860457,0.37306523,-0.2679074,-0.14856854,-0.3803212,-0.3125992,-0.32439202,-0.73363227,0.094647884,-0.1611528,-0.054619074,-0.40603238,-0.51552165,-0.25626808,-0.2686686,-0.7243215,0.1486142,-0.7913349,-0.34320536,-0.30304265,-0.3616335,-0.1368181,-0.5106115,-0.14379403,-0.33386165,-0.61288047,-0.1738475,-0.50572383,-0.45926508,-0.30839965,1
-0.12137929,-0.23573947,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,15.479351,-0.4274972,-0.08170588,-0.2776247,-0.24526507,-0.15609245,-0.21894918,0.04343615,-0.32921326,-0.15541324,-0.37138414,-0.39119473,-0.34581012,-0.13078502,0.3201433,-0.16265799,-0.05137616,-0.1988618,-0.12052522,-0.5560584,0.015876548,0.3135967,-0.45820495,-0.2644788,-0.03567331,-0.18282686,-0.27229837,-0.29817522,-0.6653377,-0.40882468,-0.052885056,-0.07671373,-0.4694931,-0.078769214,-0.5372216,-0.076208994,-0.28206512,-0.28155616,0.17567301,-0.2057989,-0.43176973,-0.4436806,-0.04427014,-0.012705544,-0.4274264,-0.5732797,0.19322537,-0.58832145,-0.49299824,0.04332395,-0.43572858,-0.59487516,-0.4374792,-0.22940575,-0.32110846,-0.15766966,-0.5468633,-0.56959933,-0.42834416,-0.09744891,-0.31702086,-0.054619074,-0.29295516,-0.050193835,-0.4676317,-0.41056186,-0.6818889,-0.50919974,-0.42341736,-0.49454886,-0.7845366,-0.651707,-0.4119759,-0.5991245,-0.68172026,-0.5995485,-0.2992187,-0.40590426,-0.7077585,-0.08363933,-0.43404713,1
0.03581559,-0.23203568,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.12755378,0.0002171784,-0.09919889,0.3298793,-0.0013763858,0.13701853,0.5067709,-0.051283855,0.027798865,0.19663851,-0.24371955,0.5628645,0.21524173,-0.24631223,0.056893546,-0.05137616,-0.20990807,-0.27287623,1.7281108,-0.30504596,-0.4076412,0.58357024,-0.32804632,-0.24955562,-0.28168774,0.010784475,0.08986571,0.038657952,-0.18202865,-0.052885056,-0.07671373,-0.20126867,-0.078769214,-0.08379283,-0.076208994,0.054749914,0.7886033,-0.091991134,-0.057619903,0.39470434,0.06759209,-0.36390004,-0.05637348,-0.123110525,0.29451156,0.35042766,-0.050669037,-0.3978376,-0.1136384,-0.50204676,0.16966571,-0.46892396,-0.14579579,-0.21169376,-0.06879971,0.093573146,-0.185084,-0.03209202,0.5318591,-0.49457783,-0.054619074,-0.2215993,-0.022620747,0.011961265,-0.18928407,0.024885185,-0.16858046,0.09885454,-0.0996998,0.29023585,-0.21439599,-0.13642533,-0.14371173,0.41035873,0.009288993,-0.015907642,0.5474418,-0.10204582,0.045805577,-0.061800774,0
-0.0037162793,-0.13007207,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.16392319,-0.08363656,-0.2584642,-0.12401751,0.23265094,0.26433015,0.28451183,0.2532752,0.06696928,0.22084811,-0.08646504,0.28285912,-0.0077700997,-0.226089,-0.1347899,-0.05137616,-0.016084302,0.032325897,0.054384723,-0.09678786,0.06641763,-0.0318401,-0.17092629,-0.05701596,-0.23045121,0.11255479,-0.12765405,-0.07913539,0.04876925,-0.052885056,-0.07671373,-0.2148197,-0.078769214,-0.37795115,-0.076208994,-0.15527236,0.5496613,-0.21083835,0.2278589,0.106152765,-0.083144985,0.0772187,-0.30725998,0.14433137,-0.2633638,-0.24004534,-0.4347713,-0.5605909,-0.15863812,0.25640464,-0.0047969846,-0.17184632,0.3932695,0.06410095,0.12138227,-0.01583796,-0.20000987,-0.20561242,0.24491261,0.03846018,-0.054619074,-0.14825797,-0.30726585,0.40721747,0.61585486,0.23179817,0.015680715,-0.037893303,0.32542053,0.22740072,0.07563153,-0.49146733,-0.42900652,0.03082331,-0.31708053,0.04236693,0.9386333,0.9588722,0.13457698,0.3456255,1
-0.034388363,-0.099796705,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.28828654,-0.13487266,2.2420995,0.50084335,0.037131347,0.026125873,0.011234434,0.14557104,-0.13487877,0.66997385,-0.08310618,0.3746404,-0.006975461,0.060265586,-0.6224542,-0.05137616,-0.10035882,-0.102271035,0.794516,0.055156842,-0.14979476,0.15810633,-0.031956606,-0.07301921,-0.28753495,1.1349714,0.20624162,0.10450068,0.24373168,-0.052885056,-0.07671373,-0.121715546,-0.078769214,-0.014107645,-0.076208994,-0.034308307,0.2515437,-0.120405905,-0.09184387,0.15722159,1.125321,0.6764894,0.38900214,-0.3123805,0.6628608,0.17955734,0.013380735,0.23711692,-0.3776642,-0.10951372,0.5262072,0.53004134,0.08505603,-0.24174103,0.5417926,-0.20629394,-0.19783628,0.71021265,0.11996009,-0.13812071,-0.054619074,0.13260722,0.4173963,0.40287468,0.15375592,0.7409275,0.4372941,0.47181615,0.14352237,0.5165849,0.12767592,0.23754959,0.34953797,0.5718294,0.173325,0.859454,0.35723296,0.04963597,0.042491596,0.34559008,0
0.16467458,-0.08348389,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.56136227,-0.011303662,-0.06888798,-0.13746153,-0.0465802,0.28713268,0.23981273,-0.04998333,0.20921317,0.07244452,0.4435566,0.34060898,0.11384741,-0.009409665,0.12006563,-0.05137616,-0.01893468,0.03027498,0.090309955,0.07603317,0.1526541,0.3049574,0.26895285,0.11467408,-0.08838655,1.2718673,0.88649535,0.32407933,0.27990848,-0.052885056,-0.07671373,-0.3179825,-0.078769214,0.6240449,-0.076208994,0.098435625,-0.16943654,0.3807805,-0.11768788,0.29797545,0.31512582,0.121475026,0.3198098,-0.12355336,0.139965,0.6335812,0.011538787,-0.05013373,0.15735494,0.20587741,0.27390343,0.32271686,3.9912186,-0.04037295,-0.03584377,-0.13467266,0.0723955,-0.02649783,0.10952009,-0.3602772,-0.054619074,0.41566092,-0.12021157,0.50096476,0.22739904,0.60572606,0.12951078,-0.12066633,0.40869847,0.38469183,0.010689539,0.45701903,0.35768124,0.15913388,0.42343006,-0.016801907,-0.48946416,-0.11872744,0.03945463,0.01867517,0
0.0048994143,-0.04886995,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.24725977,-0.16320609,16.24606,-0.019536352,-0.13462774,0.4751444,0.021706352,0.33717364,0.050599664,0.29304123,-0.28966165,0.0795603,0.27333757,0.08223282,0.3479664,-0.05137616,-0.23026235,-0.14504576,-0.03065821,0.17337985,-0.12325027,0.25884587,-0.090700895,0.31274235,0.07285799,0.061948594,-0.03784833,-0.3541536,0.7333293,-0.052885056,-0.07671373,-0.27660173,-0.078769214,-0.015744388,-0.076208994,0.4608326,0.076099366,0.21993133,-0.1352451,-0.029956974,-0.30210802,1.193632,-0.11210898,-0.25788155,-0.16456296,0.13868144,-0.26668903,-0.36896953,-0.116589285,-0.08925482,0.06318215,-0.4629482,-0.12058854,-0.044827975,-0.41878527,-0.08125705,0.20921177,0.36110002,0.15477107,0.25753874,-0.054619074,0.106956825,-0.37980738,1.064813,0.019278344,0.09303321,-0.3177175,0.087235056,0.045353077,0.64886516,0.20227034,0.16735926,0.07140718,-0.16072962,-0.12988842,1.2040725,0.19443485,0.47543058,-0.016444582,-0.16921143,0
