methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_LCE4A,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR6C1,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_IFNA6,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_PRNT,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR14C36,methylation_gene__GENE_MOV10,rnaseq_gene__GENE_LINC00879,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR4X1,target
-0.16336668,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.22984257,-0.072045244,-0.07256462,-0.16777247,-0.07768564,-0.048834685,-0.05606167,-0.13753647,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.28597856,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.15800892,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.16039316,-0.072045244,-0.07256462,-0.13361579,-0.07768564,-0.048834685,-0.05606167,-0.14603409,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.21598844,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.1882489,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.08048236,-0.072045244,-0.07256462,-0.21808831,-0.07768564,-0.048834685,-0.05606167,-0.18360095,-0.049290735,1.9397198,-0.05666739,-0.05688307,-0.05043294,-0.21806414,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
0.096263714,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.17753465,-0.072045244,-0.07256462,-0.049031164,-0.07768564,-0.048834685,-0.05606167,-0.06299043,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.09762722,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.14580403,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.047747727,-0.072045244,-0.07256462,-0.24918549,9.336943,-0.048834685,-0.05606167,-0.14437442,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.22672062,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.08853103,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.13889243,-0.072045244,-0.07256462,-0.23475054,-0.07768564,-0.048834685,-0.05606167,0.03255632,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.14937735,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.11307272,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.22379829,-0.072045244,-0.07256462,-0.28021768,-0.07768564,-0.048834685,-0.05606167,-0.18091463,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.1946922,-0.07558587,-0.06154955,-0.057611536,-0.051273204,1
-0.18445253,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,3.0210216,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.22859918,-0.072045244,-0.07256462,-0.23456658,-0.07768564,-0.048834685,-0.05606167,-0.18920293,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.2735263,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.13194653,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.19477071,-0.072045244,-0.07256462,-0.1966562,-0.07768564,-0.048834685,-0.05606167,-0.16915095,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.24879545,-0.07558587,-0.06154955,-0.057611536,-0.051273204,1
-0.063865006,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,2.7462308,3.0299852,-0.052091867,-0.052135784,-0.05298958,-0.05306043,4.4533234,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,3.195957,-0.059373308,-0.059877835,-0.060684837,3.7778077,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.15292025,-0.072045244,-0.07256462,0.06638469,-0.07768564,-0.048834685,-0.05606167,-0.19071849,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.20627217,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.06683098,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.20518054,-0.072045244,-0.07256462,-0.23036692,-0.07768564,-0.048834685,-0.05606167,-0.14043848,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.09548335,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.16664402,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.21066575,-0.072045244,-0.07256462,-0.2196651,-0.07768564,-0.048834685,-0.05606167,-0.14460576,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.34039062,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.112606056,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.11678061,-0.072045244,-0.07256462,-0.1292057,-0.07768564,-0.048834685,-0.05606167,-0.19122268,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.15281948,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.1609769,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,0.0050658286,-0.072045244,-0.07256462,-0.186767,-0.07768564,-0.048834685,-0.05606167,-0.11807644,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.32016718,-0.07558587,-0.06154955,-0.057611536,-0.051273204,1
-0.019792136,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,0.04012006,-0.072045244,-0.07256462,-0.058486246,-0.07768564,-0.048834685,-0.05606167,-0.04865993,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.19110425,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
0.02662638,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.12448249,-0.072045244,-0.07256462,-0.055850435,-0.07768564,-0.048834685,-0.05606167,-0.024043005,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.074726894,-0.07558587,-0.06154955,-0.057611536,-0.051273204,0
-0.10937002,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051386137,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.055902746,-0.056040857,-0.056271918,-0.056336332,-0.056749213,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06267829,-0.06415578,-0.06425547,-0.06434875,-0.06581708,-0.06587315,-0.0667128,-0.031567466,-0.072045244,-0.07256462,-0.1568862,-0.07768564,-0.048834685,-0.05606167,-0.16796985,-0.049290735,-0.058577605,-0.05666739,-0.05688307,-0.05043294,-0.12631822,-0.07558587,-0.06154955,-0.057611536,-0.051273204,1
