methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR7C2,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR1D2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_RASSF8,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_SPATA31B1P,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_SCRIB,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_LINC00608,methylation_gene__GENE_STARD5,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR10G8,target
-0.11307272,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.22379829,-0.28021768,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.2770285,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.2473642,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.32961062,-0.37602654,-0.052545313,-0.30253166,-0.06581708,-0.056040857,-0.058577605,1
-0.1470177,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.13034788,-0.092029996,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.12845507,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.2818251,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.13345572,-0.42965007,-0.052545313,-0.18315223,-0.06581708,-0.056040857,-0.058577605,0
-0.063865006,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,2.7462308,-0.051273204,3.0299852,-0.05162177,-0.052135784,-0.05300669,4.4533234,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,3.7778077,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.15292025,0.06638469,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.039485916,3.195957,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.09268249,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.55256575,0.0041662767,-0.052545313,-0.056563262,-0.06581708,-0.056040857,-0.058577605,0
-0.10921468,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.066229954,-0.14944588,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.022702012,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.1627108,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.2576235,-0.037250575,-0.052545313,-0.13519941,-0.06581708,-0.056040857,-0.058577605,0
-0.14576067,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.23508075,0.044913188,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.1687809,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.12714258,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.17764193,-0.13865478,-0.052545313,-0.29261163,-0.06581708,-0.056040857,-0.058577605,0
-0.112606056,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.11678061,-0.1292057,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.23482499,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.46469402,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.46126518,-0.5144557,-0.052545313,-0.35741115,-0.06581708,-0.056040857,-0.058577605,0
-0.20827542,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.20575655,-0.1874485,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.088110514,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.25573975,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.3680239,-0.37289634,-0.052545313,-0.16447599,-0.06581708,-0.056040857,-0.058577605,0
-0.1609769,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,5.225412,0.0050658286,-0.186767,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.42102566,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.34440693,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.3461738,-0.434932,-0.052545313,-0.20560753,-0.06581708,-0.056040857,-0.058577605,1
0.02662638,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.12448249,-0.055850435,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.24075979,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.45971224,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.071650155,-0.19208083,-0.052545313,-0.14019534,-0.06581708,-0.056040857,-0.058577605,0
-0.067251064,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.07911979,-0.05022911,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.06550877,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.3747399,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.22048956,0.14326565,-0.052545313,0.379734,-0.06581708,-0.056040857,-0.058577605,1
-0.10937002,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.031567466,-0.1568862,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.14620863,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.0032580248,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.21607813,0.2740271,-0.052545313,-0.090063594,-0.06581708,-0.056040857,-0.058577605,1
-0.1608859,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.11773151,-0.1902607,-0.048834685,-0.05606167,-0.049290735,14.218017,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.17586197,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.19889003,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.17356978,0.15694074,-0.052545313,0.029057028,-0.06581708,-0.056040857,-0.058577605,1
-0.15927103,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,18.721756,-0.06326722,-0.06442818,-0.12240628,-0.18245801,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,0.06252045,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.031030264,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.19332202,-0.0085669225,-0.052545313,0.02779133,-0.06581708,-0.056040857,-0.058577605,1
-0.07136395,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.09361048,-0.11160067,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.14068094,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.09685395,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.23657882,0.016918998,-0.052545313,-0.05323137,-0.06581708,-0.056040857,-0.058577605,0
-0.098385446,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.14047857,-0.12822078,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,4.3559484,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.0052967714,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.14058182,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.29722366,-0.07461954,-0.052545313,-0.059620544,-0.06581708,-0.056040857,-0.058577605,1
-0.018483397,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.043121412,0.04006569,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.25646716,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.18835782,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.09025715,-0.047741257,-0.052545313,-0.3405288,-0.06581708,-0.056040857,-0.058577605,0
-0.106721625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102319054,-0.14632149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044317193,0.0,0.0,0.0,0.0,0.0,-0.100104034,0.0,0.0,0.0,0.0,0.0,0.0,-0.023923026,-0.04841949,0.0,-0.17792244,0.0,0.0,0.0,1
-0.0866341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26276788,-0.14290075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20699117,0.0,0.0,0.0,0.0,0.0,-0.2297205,0.0,0.0,0.0,0.0,0.0,0.0,-0.18156946,-0.08692357,0.0,-0.26808122,0.0,0.0,0.0,1
