methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR1D2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR51L1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_MERTK,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR8H3,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_OR5T1,target
-0.18445253,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.22859918,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.20888762,-0.06154955,-0.0510505,-0.12708224,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.28766522,-0.051879484,-0.058577605,-0.056941256,-0.40573162,-0.072045244,1
-0.13194653,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.19477071,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.31630546,-0.06154955,-0.0510505,-0.17033917,-0.057611536,-0.05731347,10.4854145,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.15501134,-0.051879484,-0.058577605,-0.056941256,-0.34016314,-0.072045244,1
-0.063865006,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,2.7462308,-0.051273204,3.0299852,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,4.4533234,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,3.7778077,-0.06267829,-0.15292025,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.16325529,-0.06154955,-0.0510505,12.944053,-0.057611536,3.195957,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,0.09268249,-0.051879484,-0.058577605,-0.056941256,0.0041662767,-0.072045244,0
-0.10921468,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.066229954,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.00994915,-0.06154955,-0.0510505,-0.08102113,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.1627108,-0.051879484,-0.058577605,-0.056941256,-0.037250575,-0.072045244,0
-0.14576067,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.23508075,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.2840283,-0.06154955,-0.0510505,-0.13392429,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.12714258,-0.051879484,-0.058577605,-0.056941256,-0.13865478,-0.072045244,0
-0.112606056,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.11678061,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.21775845,-0.06154955,-0.0510505,-0.14597468,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.46469402,-0.051879484,-0.058577605,-0.056941256,-0.5144557,-0.072045244,0
-0.1609769,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,0.0050658286,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.19618627,-0.06154955,-0.0510505,-0.23454909,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.34440693,-0.051879484,-0.058577605,-0.056941256,-0.434932,-0.072045244,1
-0.103792496,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.1801167,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.39933574,-0.06154955,-0.0510505,0.12643011,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.19165169,-0.051879484,-0.058577605,-0.056941256,1.394731,-0.072045244,1
0.02662638,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.12448249,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.18575683,-0.06154955,-0.0510505,0.055707015,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.45971224,-0.051879484,-0.058577605,-0.056941256,-0.19208083,-0.072045244,0
-0.10937002,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.031567466,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,0.08757251,-0.06154955,-0.0510505,-0.14766428,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.0032580248,-0.051879484,-0.058577605,-0.056941256,0.2740271,-0.072045244,1
-0.1608859,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.11773151,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,0.09239781,-0.06154955,-0.0510505,-0.20867829,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,0.19889003,-0.051879484,-0.058577605,-0.056941256,0.15694074,-0.072045244,1
-0.1347287,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.0579632,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,0.0796904,-0.06154955,-0.0510505,-0.19581224,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.044319134,-0.051879484,-0.058577605,-0.056941256,-0.11544527,-0.072045244,0
-0.07136395,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.09361048,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,0.11716449,-0.06154955,-0.0510505,-0.092121705,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,0.09685395,-0.051879484,-0.058577605,-0.056941256,0.016918998,-0.072045244,0
-0.098385446,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.14047857,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,4.3559484,-0.050601136,-0.05513623,-0.061227385,-0.29458457,-0.06154955,-0.0510505,0.052238498,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,0.14058182,-0.051879484,-0.058577605,-0.056941256,-0.07461954,-0.072045244,1
-0.05421091,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.21521637,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.20989832,-0.06154955,-0.0510505,0.043283403,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,0.03525981,-0.051879484,-0.058577605,-0.056941256,-0.0949888,-0.072045244,1
-0.018483397,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.043121412,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.0014734664,-0.06154955,-0.0510505,-0.030793268,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.18835782,-0.051879484,-0.058577605,-0.056941256,-0.047741257,-0.072045244,0
-0.085933246,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.053821985,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057309687,-0.059761662,-0.059877835,-0.060684837,-0.06115482,-0.06267829,-0.18552794,-0.06587315,-0.068801284,-0.048834685,-0.07370518,-0.07712625,-0.05606167,-0.049290735,-0.05666739,-0.05688307,-0.05043294,-0.06548551,-0.050601136,-0.05513623,-0.061227385,-0.22707666,-0.06154955,-0.0510505,4.1313453,-0.057611536,-0.05731347,-0.072520256,-0.07126675,-0.064205736,-0.051538043,-0.051617697,-0.05769207,-0.21904737,-0.051879484,-0.058577605,-0.056941256,-0.035088982,-0.072045244,1
