rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CDY1,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_LCE4A,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR2M2,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_IFNA6,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR10G8,methylation_gene__GENE_BACH2,methylation_gene__GENE_DECR1,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,methylation_gene__GENE_RAB6B,methylation_gene__GENE_MARCH3,rnaseq_gene__GENE_OR6K2,methylation_gene__GENE_RASSF8,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,target
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.1869976,-0.0713572,-0.17297599,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.16434269,-0.16624662,-0.056271918,-0.05666739,-0.05688307,0.071165085,-0.2844969,-0.050601136,-0.18312857,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.08048236,-0.0713572,-0.21808831,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,1.9397198,-0.19321778,-0.15008992,-0.056271918,-0.05666739,-0.05688307,-0.17095885,-0.34821403,-0.050601136,-0.36107838,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.17753465,-0.0713572,-0.049031164,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,0.009833971,-0.038505625,-0.056271918,-0.05666739,-0.05688307,-0.036789324,0.220394,-0.050601136,-0.13892813,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.047747727,-0.0713572,-0.24918549,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.1509592,-0.15801731,-0.056271918,-0.05666739,-0.05688307,-0.18822518,-0.27786446,-0.050601136,-0.056046825,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.13889243,-0.0713572,-0.23475054,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.038467903,-0.16188428,-0.056271918,-0.05666739,-0.05688307,0.036153894,-0.34884667,-0.050601136,0.014839549,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.20410845,-0.0713572,-0.14659649,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.056868885,-0.08902424,-0.056271918,-0.05666739,-0.05688307,-0.12350126,-0.044148166,-0.050601136,-0.2782252,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.13034788,-0.0713572,-0.092029996,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.069763765,-0.13423203,-0.056271918,-0.05666739,-0.05688307,-0.122326724,-0.2110388,-0.050601136,-0.12845507,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,3.0210216,-0.06425547,-0.06434875,-0.068801284,-0.22859918,-0.0713572,-0.23456658,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.14896035,-0.18008962,-0.056271918,-0.05666739,-0.05688307,-0.067347094,-0.13008651,-0.050601136,-0.24714844,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,2.7462308,-0.051273204,3.0299852,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,4.4533234,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,3.195957,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.15292025,-0.0713572,0.06638469,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.07601284,-0.25598606,-0.056271918,-0.05666739,-0.05688307,-0.103403635,-0.13055293,-0.050601136,-0.039485916,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.066229954,-0.0713572,-0.14944588,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.118195094,-0.117805555,-0.056271918,-0.05666739,-0.05688307,0.035066303,-0.09834105,-0.050601136,-0.022702012,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.23508075,-0.0713572,0.044913188,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.16170046,-0.31608155,-0.056271918,-0.05666739,-0.05688307,-0.12213631,-0.027918177,-0.050601136,-0.1687809,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.21066575,-0.0713572,-0.2196651,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.13591605,-0.16083333,-0.056271918,-0.05666739,-0.05688307,-0.14635603,-0.10313942,-0.050601136,-0.28122652,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.20575655,-0.0713572,-0.1874485,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.21666774,-0.14392312,-0.056271918,-0.05666739,-0.05688307,-0.15420564,-0.13956986,-0.050601136,-0.088110514,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,0.04012006,-0.0713572,-0.058486246,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.090890914,-0.062684864,-0.056271918,-0.05666739,-0.05688307,-0.08510948,0.05596574,-0.050601136,-0.04153966,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.1801167,-0.0713572,-0.15821944,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.16318269,-0.16231193,-0.056271918,-0.05666739,-0.05688307,-0.12946711,-0.27138364,-0.050601136,-0.17696004,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.07911979,-0.0713572,-0.05022911,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,0.05143275,0.06703947,-0.056271918,-0.05666739,-0.05688307,-0.104748026,0.07976252,-0.050601136,-0.06550877,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.031567466,-0.0713572,-0.1568862,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.14955112,-0.15689698,-0.056271918,-0.05666739,-0.05688307,-0.11125406,-0.29384026,-0.050601136,-0.14620863,-0.06154955,-0.0510505,1
