methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_DERL1,methylation_gene__GENE_TMEM177,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_KLHL22,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_NR4A2,methylation_gene__GENE_MAD1L1,methylation_gene__GENE_EPN2,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_FBXL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_UBE2B,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_NRXN2,methylation_gene__GENE_PLK4,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_EMP1,methylation_gene__GENE_TARS,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PRC1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_CCPG1,methylation_gene__GENE_RSAD2,methylation_gene__GENE_TMED10,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_GPT2,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_WDR5B,methylation_gene__GENE_KDM1A,methylation_gene__GENE_IQCC,methylation_gene__GENE_ATXN1,methylation_gene__GENE_YWHAG,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_TRIB3,methylation_gene__GENE_UCKL1AS;ZNF512B;UCKL1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_ZNF787,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_YIF1A,methylation_gene__GENE_TRNAU1AP,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PFKFB2,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_VCP,methylation_gene__GENE_SPAG1,methylation_gene__GENE_RASA1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_USP14,methylation_gene__GENE_TOR1A,methylation_gene__GENE_ZDHHC21,methylation_gene__GENE_VAMP2,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_FBXW8,methylation_gene__GENE_SREBF2,methylation_gene__GENE_UTP11L,methylation_gene__GENE_ZSCAN22,methylation_gene__GENE_RPLP2,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_SPRYD4,methylation_gene__GENE_FAM53B,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_RAB8B,target
0.14156134,-0.06569269,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.032635015,-0.10440329,0.17479919,-0.007918681,0.052624416,0.25992334,0.70817053,0.62222403,0.0674363,-0.09500745,-0.0794173,-0.2060873,-0.04313791,-0.19054736,0.12682281,-0.05137616,-0.09240501,-0.050425977,0.1609504,-0.03940371,0.30370072,0.56880313,-0.052885056,0.39951637,-0.078769214,0.64074504,0.45291048,-0.0470195,0.082788266,0.39118308,0.1363372,0.20602866,0.01757402,0.21503481,0.14421195,0.13525373,0.18747821,0.18024674,0.50112325,0.6167029,0.33476385,-0.011746857,0.13386716,-0.3477311,0.14765242,-0.08773222,0.29340783,0.5031576,-0.03815403,0.09544419,0.1638372,0.2875747,-0.13460612,0.1207139,0.120579585,0.0878223,-0.07671373,-0.30678213,-0.13521376,0.29861933,0.059622843,-0.37798843,0.17716452,0.6482846,0.25271887,0.3847608,0.023056744,0.32096538,0.20253934,0.22500125,-0.33485535,0.14036655,0.5283444,0.50648004,0.40930483,0.211992,0.5380771,-0.05584564,0.12859191,1
-0.10734364,-0.12463443,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.016861273,-0.18522131,-0.081048615,0.07146794,0.013603544,0.19684815,0.06166368,0.08345845,-0.034606148,-0.18630087,-0.5077636,-0.2699654,-0.17989142,-0.10484603,0.033502012,-0.05137616,0.46896866,-0.20152359,-0.18089496,0.84804845,-0.0017085781,0.11940655,-0.052885056,-0.22805975,-0.078769214,0.4119496,-0.29816946,-0.16365825,0.18426749,0.012668527,0.26264536,0.2862592,0.107854456,0.17609559,0.43207818,0.17124383,0.34979537,-0.005600547,0.56574154,0.9282437,0.13248302,-0.14498915,0.69330865,-0.2800512,-0.17732474,-0.5080423,0.10444433,0.9351594,0.119293615,-0.07118403,-0.107937984,-0.13273446,-0.13460612,0.17731315,-0.2177293,0.10175644,-0.07671373,-0.40088317,0.1345646,0.09973312,-0.10888161,-0.5536031,-0.16428258,1.5382248,0.038322587,-0.15305154,0.23389561,0.41080773,0.067190506,0.6463351,-0.44591165,-0.19763017,0.3629226,1.0828931,-0.16078044,-0.16628525,0.03492903,0.049906105,0.025237305,0
-0.007196792,-0.034388673,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.05912815,0.106069684,0.21554343,0.19684896,0.15970787,0.33196652,0.191029,0.6467379,0.14109442,-0.08688205,-0.0773364,-0.18299775,-0.12979473,-0.18264909,-0.14569649,-0.05137616,0.49078235,0.04637629,0.15334599,-0.08325607,0.22549297,0.36572912,-0.052885056,0.21168916,-0.078769214,0.63150984,0.03782611,0.13159993,0.6462395,0.6803873,0.81499654,0.5218591,0.42319748,0.07014862,0.15996918,0.18713395,0.7510905,0.6519182,0.59277064,0.8277818,0.19945431,1.2662468,0.08481422,-0.14565288,-0.034737837,-0.042288333,0.8713862,0.69151443,0.36888078,0.031125126,0.46202558,0.15353581,-0.13460612,0.19032761,0.3467689,0.26774675,-0.07671373,-0.28027493,-0.11269086,0.49588677,1.2269987,0.31973982,0.24568193,1.5656724,0.14625259,0.13555145,0.096208304,0.52145135,0.26910347,0.19501466,-0.67589724,0.029385785,0.63402086,0.74131334,0.7992027,0.72540456,0.7818705,0.25722122,0.018907346,0
-0.03187374,0.06617374,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.12870884,-0.122883715,0.83774304,0.30824688,0.5481007,-0.087743625,0.23907582,0.21742466,0.025004668,-0.12350525,-0.084510684,-0.39181393,-0.14240633,-0.094669275,-0.2867653,-0.05137616,0.30992952,-0.10973053,-0.13144071,-0.10689809,1.0284599,0.15833448,-0.052885056,-0.09131868,-0.078769214,0.17676196,0.18999036,-0.029692354,0.42902693,0.41409716,0.3022761,0.4666823,0.070257805,0.6366716,0.09846344,0.2800886,0.03929288,0.20507109,0.24560395,0.23067465,0.04730941,-0.07347312,-0.16672294,-0.34161577,0.310068,-0.046697818,-0.10226411,0.66641533,-0.13118902,-0.24005349,0.0047329296,-0.16436265,-0.13460612,0.37406665,0.24728142,-0.108442955,-0.07671373,-0.65464103,-0.17416754,0.16020237,-0.22639994,-0.5046021,-0.25720063,0.20741603,-0.14064482,0.29376525,0.51235276,0.23765689,0.49838275,0.14314356,-0.45018914,19.575386,-0.42124456,-0.2384245,-0.050250188,0.47929698,-0.009931668,-0.20788613,-0.2082762,0
-0.16106695,-0.13195175,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.23605222,-0.18316461,0.24894786,-0.15605931,-0.00039227065,0.1530515,-0.116541766,-0.17413801,-0.23511074,-0.2966912,0.065109625,-0.21023142,-0.046388764,-0.26809406,-0.26885924,-0.05137616,-0.22085606,-0.048958622,-0.016937776,-0.37746683,-0.17382458,-0.031069752,-0.052885056,-0.04682771,-0.078769214,-0.08584872,-0.1581873,-0.41883117,0.5477172,-0.39949402,0.22571842,0.30135658,-0.24265397,-0.216431,-0.43183443,-0.13571508,-0.32379067,-0.20520997,0.1764484,0.055814497,-0.33411247,-0.32812503,-0.20339333,-0.3960536,0.18483153,-0.46433532,-0.18640295,-0.39784718,0.0016369384,-0.3115813,-0.21925505,0.21003124,-0.13460612,0.26771212,0.07563418,-0.14807709,-0.07671373,-0.45293278,-0.19927594,-0.057355955,0.3020837,-0.3055853,0.07612828,-0.25055385,-0.16398638,-0.23849404,0.1398712,-0.39624605,-0.1265267,-0.080178924,0.045792647,-0.57716763,-0.4993046,-0.43068954,0.35476428,-0.3122815,0.30551863,-0.09518381,-0.1777646,0
-0.12730339,-0.044408843,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.07839099,-0.23976746,-0.10209075,-0.0002857554,0.062139496,0.3046253,0.5972484,-0.33312437,-0.083028995,-0.2565824,0.40577045,-0.2824461,0.039902687,-0.18236093,0.007874956,-0.05137616,0.12858018,-0.21392931,-0.07980247,-0.19308569,0.5403949,0.3396439,-0.052885056,-0.27653655,-0.078769214,-0.08288975,-0.19834432,-0.17518024,-0.41420317,0.0785432,0.49853927,0.011473472,0.63834053,0.35275945,0.76878464,-0.20693627,0.10829519,0.2847962,-0.09176247,0.3685462,0.27976993,-0.15901923,-0.13091885,0.025482371,0.025491461,-0.2527536,-0.29333013,0.2417095,-0.19881126,-0.54025626,-0.70617646,-0.11398265,-0.13460612,0.07669249,-0.14385797,0.38381633,-0.07671373,-0.3314156,-0.15915298,-0.11364252,-0.25832635,0.102730416,-0.33325824,-0.28454047,-0.036387354,-0.2831922,-0.1926773,-0.35206562,0.62459826,-0.18869619,-0.64427227,-0.35151199,0.16185874,0.44405803,0.22210237,-0.15586236,0.4468911,0.05364062,-0.18393634,1
0.06695963,-0.1422099,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.07632638,0.019786851,0.63165605,-0.048526194,-0.15250668,-0.091910385,0.2111833,0.089228086,-0.044986024,-0.112049125,-0.22774966,-0.32033032,-0.14670852,-0.16861238,-0.18895537,-0.05137616,0.23942938,-0.21459831,-0.16387245,-3.5500718e-06,-0.19474262,0.0065956097,-0.052885056,-0.08983684,-0.078769214,-0.011542927,-0.07421399,-0.27944595,-0.082066715,0.251386,0.113538235,0.52475727,-0.060806077,0.076656826,0.11948685,-0.019585885,0.73221046,0.44672486,0.21038921,0.59185976,0.5390829,0.05557574,-0.10448327,-0.29453668,0.22132714,0.32240164,-0.2303431,0.66955876,-0.14737777,-0.4128284,-0.32903588,-0.06766653,-0.13460612,0.4460633,0.43870947,0.1545087,-0.07671373,-0.4657504,-0.22955957,-0.17458251,0.2975912,-0.19390503,-0.0854967,0.19711794,0.25026807,0.17225727,0.31173438,-0.13458396,-0.052488055,0.04683367,-0.4693812,0.1577565,-0.54370034,-0.37308514,0.17577957,0.06374159,-0.07325851,0.25242573,-0.19380128,1
-0.18321314,-0.13363877,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.051012512,-0.14090452,-0.220521,-0.06509158,0.11080972,0.23026545,-0.0025225526,0.3142203,-0.09114888,-0.16749373,-0.0018760853,-0.13524938,0.040782627,-0.30101198,0.35854718,-0.05137616,0.020830989,-0.049074426,0.14010417,-0.11570123,-0.06845257,-0.08137718,-0.052885056,0.085976,-0.078769214,0.52638584,-0.27176666,0.18846707,0.23162739,0.58256614,-0.17748697,0.8072902,-0.11963838,0.048789624,0.32353827,0.40021512,0.46589395,-0.09952868,1.0847449,0.39946175,-0.02203779,-0.18326369,-0.21319884,-0.24469209,0.59804213,-0.04621727,0.24119887,0.64046335,-0.18599488,0.02343633,0.20333049,0.12893702,-0.13460612,-0.13904826,0.3843452,0.5137061,-0.07671373,-0.29976076,-0.06260618,0.6267158,0.13845322,-0.6312551,-0.72728795,-0.21346594,-0.10045625,-0.04208999,0.55089587,-0.14565913,0.27129516,-0.41645524,0.50840014,-0.42045343,0.031844098,0.43237397,0.3721909,0.098527715,-0.067705855,3.957469,-0.2529207,1
-0.09817228,-0.07711043,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.037746355,-0.0051863906,-0.27975067,-0.008383261,0.16982412,0.16397294,-0.18271379,-0.027732346,-0.03201023,-0.29899377,0.048244063,-0.13943611,-0.27527526,0.04737363,-0.14784446,-0.05137616,-0.16654232,-0.08385043,-0.19295198,-0.33944356,0.024292758,-0.06273964,22.066364,-0.24941228,-0.078769214,0.32631463,-0.038866278,-0.24666801,-0.15972707,-0.11454267,-0.4253606,0.022899425,0.27619222,-0.12402462,0.14801371,0.28963527,0.09772774,0.10125072,0.2557716,-0.18523648,0.05732268,-0.2231953,0.009463187,-0.07582092,-0.047453135,0.0015190996,-0.07820306,0.16372661,-0.10369976,-0.40076005,-0.39087713,-0.1221547,-0.13460612,0.41958538,0.82724184,-0.41353145,-0.07671373,0.08935681,-0.19624564,0.62352103,-0.15136145,0.0060946397,-0.5864589,-0.079478435,-0.085053205,-0.32258898,-0.15283269,-0.21267131,-0.1805823,-0.119861275,-0.5508101,-0.4004045,0.046866994,-0.19427764,0.27639744,-0.3543209,-0.16141918,0.008976957,-0.3091647,1
-0.17556016,-0.1443998,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.081343904,-0.042440932,-0.24775785,-0.3211282,0.12726106,0.03320493,-0.2795935,-0.052618288,-0.2501248,0.27019572,-0.25929806,-0.17661701,-0.24470922,-0.31340817,0.08130654,-0.05137616,0.07898304,-0.2589642,0.042382985,-0.39485872,-0.1577576,-0.22524099,-0.052885056,-0.2167947,-0.078769214,-0.10282048,-0.5001587,-0.12962882,0.14133184,-0.22077927,-0.030333165,0.2861683,0.03865198,-0.015169799,0.452186,0.2603413,-0.018378153,0.19127251,-0.4395449,-0.16622412,0.53978544,-0.29459614,0.2778878,-0.02700497,1.1379364,-0.42004102,0.017669352,-0.29987082,-0.21003033,0.19629797,0.22341266,0.5856411,-0.13460612,0.13656853,0.22399592,-0.27219707,-0.07671373,0.39383557,-0.043093134,0.30435342,0.757818,0.10716263,-0.25098324,-0.12627468,-0.12687369,0.047912937,0.24899995,-0.003692704,0.5134262,0.30267036,0.6287617,-0.2418974,-0.23855555,0.046953984,0.104002714,0.30140194,-0.15388216,-0.07173869,-0.10694287,1
-0.06802551,-0.014084582,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.17529316,-0.2968907,-0.24081808,-0.2536057,0.039673652,-0.05105619,-0.0104318075,-0.237007,-0.20560923,-0.19050919,-0.14000219,0.009304668,0.23478551,-0.2493473,-0.04458028,-0.05137616,-0.046597343,-0.12875947,0.08662101,-0.44020286,-0.37319693,-0.15512568,-0.052885056,-0.47576827,-0.078769214,-0.43599302,-0.1574403,-0.18991955,-0.26725575,-0.5485651,-0.24600966,0.20212735,-0.4793492,-0.05545329,-0.10611211,-0.06648989,-0.27226424,-0.2752288,0.2777364,-0.28921196,0.37441713,-0.5113168,0.22062802,0.61159223,-0.085563034,0.028932005,-0.11807289,-0.57277393,-0.23840085,0.21079077,0.013405597,-0.012114923,3.7569475,0.23843522,-0.13726313,-0.2670065,-0.07671373,-0.10900354,-0.10810262,-0.018677354,-0.21770877,0.032599885,0.040547032,-0.24793187,-0.19409999,-0.23900937,0.14681338,-0.31886214,-0.10258287,0.2155609,0.15549862,-0.55973244,0.42238688,-0.2879817,-0.2790451,-0.17929049,-0.17966801,0.28315368,-0.0069289384,0
-0.030385152,-0.1574029,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.26132897,-0.19748652,-0.014515633,0.0030253052,-0.045870017,-0.31180033,-0.079994164,-0.10303719,-0.20980433,-0.22465023,-0.3496824,0.05803071,0.03321541,-0.26659498,-0.07511612,-0.05137616,-0.38761076,-0.08316577,-0.18124403,-0.32215002,-0.3758498,-0.15822582,-0.052885056,-0.35973233,-0.078769214,-0.019321771,-0.2649548,-0.43614802,-0.18036994,0.038920674,-0.42079797,-0.04641087,-0.17026019,-0.10553637,-0.2928722,-0.16782768,-0.14576624,-0.57909214,-0.20815629,-0.061367694,0.004471201,-0.34934875,-0.04854031,0.05012264,-0.4045694,-0.19263776,0.02647727,-0.052962713,-0.2812209,-0.1508112,0.048704147,0.36858654,-0.13460612,0.4034074,-0.4038812,-0.09537139,-0.07671373,-0.22240946,-0.17762612,-0.32009885,0.41808015,0.28043163,-0.22197716,-0.43933424,-0.27265283,-0.25196624,-0.13970008,-0.20538436,-0.016543057,-0.30662116,0.10826032,0.058792792,-0.00015406283,-0.39493683,0.29737374,-0.25628957,-0.37453058,-0.4423267,-0.43229833,1
-0.07411793,-0.09830731,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.31614774,-0.37652317,0.25080857,-0.23120728,-0.13178514,0.14139698,-0.23972888,0.13701515,-0.36412552,-0.4999721,-0.39068612,-0.41372702,-0.26733664,-0.072950214,0.09197009,-0.05137616,-0.23905225,-0.24233611,-0.15196629,0.07542483,-0.33902293,0.20088135,-0.052885056,-0.3297175,-0.078769214,-0.07275559,0.04226064,-0.39362034,-0.30715963,0.14245956,0.0990197,0.060784854,-0.22510737,-0.40209523,0.27959988,-0.30342624,-0.21512967,-0.6344953,1.739028,0.30237782,-0.15057713,-0.51322657,-0.4169941,-0.41033393,-0.29723805,-0.34982505,0.13094832,-0.46673182,-0.17580493,0.1166877,-0.2599019,0.10302786,-0.13460612,0.39871156,-0.31251577,-0.50539356,-0.07671373,-0.25069577,-0.2651849,-0.06781553,0.25670993,-0.5175863,-0.70936996,-0.19154434,-0.20658837,-0.28216514,-0.34391683,-0.39717972,-0.3968974,-0.043044806,-0.12121012,0.14214465,-0.30835506,-0.36396706,-0.45137188,-0.10006348,-0.44874159,-0.27636167,-0.33745018,1
-0.18408868,0.021729743,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.35025635,-0.29016823,-0.0660385,-0.24214433,0.26045284,-0.19959894,-0.26897576,-0.25885424,-0.3951979,-0.3146593,-0.34932527,-0.31543624,-0.3175918,-0.15844077,0.0032402333,-0.05137616,-0.16903323,-0.1691202,-0.39338043,-0.5744957,-0.4236577,-0.20541275,-0.052885056,-0.15370455,-0.078769214,-0.2622248,-0.39571193,-0.35033196,-0.24477002,-0.2838668,-0.42646644,-0.382049,-0.21177556,-0.4007293,0.32016972,-0.3594611,0.013554057,-0.28099948,-0.19388647,0.9401843,0.18362285,-0.33711728,-0.18703438,-0.19133036,-0.40258944,-0.45756933,-0.239139,-0.45427296,-0.35318205,-0.40041056,-0.5679198,-0.26025316,-0.13460612,0.3995951,-0.36294368,-0.54222965,-0.07671373,-0.400067,-0.11701745,-0.31937256,-0.572003,-0.4318115,-0.7176193,-0.06319296,-0.24352214,-0.5997636,0.036491152,-0.58350104,-0.121935494,-0.3113898,-0.42538998,-0.7630434,-0.2580422,-0.21809366,-0.045230877,-0.14277814,-0.2638016,-0.17664246,-0.19081537,1
-0.040683806,0.039923795,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,22.649548,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.15133832,0.0017532841,0.44840446,0.40045342,0.056884073,-0.16574296,-0.26617208,-0.31843594,0.11195016,0.32747602,1.0019727,0.32131574,-0.14022197,0.10996492,0.38611588,-0.05137616,-0.16447729,-0.015646797,0.15040268,0.0844228,-0.117268875,-0.1417321,-0.052885056,0.19576225,-0.078769214,-0.375554,-0.021113563,-0.15410845,-0.404369,0.11314953,0.30039245,0.11238598,0.2816962,-0.003912064,-0.42672613,0.29199046,-0.22442013,-0.29778722,-0.15117934,-0.33670533,-0.118384786,1.9632455,-0.23596437,-0.2308297,-0.117785126,0.5495638,-0.025356276,-0.46973795,-0.22804554,-0.16261758,-0.17393796,-0.28217274,3.4093575,0.023118759,-0.16039872,-0.56470096,-0.07671373,0.39399898,-0.25550696,-0.27054104,-0.3011225,0.03239024,0.22430858,-0.35906705,-0.21821257,0.017227521,-0.1339275,-0.32249314,-0.24597792,-0.27885598,0.49475697,1.5791633,0.031205747,-0.30437323,-0.39000228,0.10200641,0.033267416,-0.16951539,-0.2919867,1
-0.06442732,-0.2278953,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.041898232,-0.22249515,-0.19435881,-0.2910933,-0.30482638,-0.12492066,-0.16525938,-0.2766486,0.014881207,-0.289003,-0.19538416,-0.20141771,-0.10878331,-0.006473531,-0.040258825,-0.05137616,0.071859464,-0.13036484,-0.07556985,0.24425183,-0.40911195,-0.40784404,-0.052885056,0.18297789,-0.078769214,-0.040061638,-0.33130163,-0.31252438,-0.35992062,-0.41128433,-0.7913349,-0.17534098,-0.27973503,-0.37927347,-0.5907786,-0.24441421,0.69003004,-0.52860457,-0.5757074,-0.45345244,-0.64456445,-0.3803212,-0.22160889,-0.22019874,-0.5039804,-0.51552165,-0.3125992,-0.45281398,-0.23282303,-0.1611528,-0.32439202,-0.2686686,-0.13460612,0.094647884,-0.81345433,-0.61288047,-0.07671373,0.23685472,-0.14856854,-0.65022427,-0.14379403,0.21961775,-0.3310459,-0.667977,-0.2679074,-0.33386165,-0.61815166,-0.5106115,-0.25626808,-0.45926508,-0.11137357,-0.5439945,-0.58159685,-0.44496152,-0.1738475,-0.1368181,-0.07438267,-0.36069882,0.28014395,1
-0.02591237,0.042700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509919,0.057732377,0.12885483,0.20682362,-0.18898423,-0.13962787,-0.2670101,-0.38501823,-0.0038956048,0.6868995,0.04830327,0.12587714,-0.05629342,0.09782299,-0.38115314,0.0,-0.30501378,0.20554736,0.18672891,0.37404892,-0.23662293,-0.29496646,0.0,-0.07559728,0.0,-0.4310424,-0.05420148,-0.13405842,-0.2830682,0.53549385,-0.38463765,0.116378196,0.012382053,-0.06886089,-0.30723011,-0.14926584,-0.05660645,-0.57029814,-0.26153147,-0.54790014,-0.32297003,0.24202615,-0.019077871,0.4023141,-0.22031929,0.23727794,-0.33304715,-0.414755,-0.19579966,-0.29938376,-0.21991195,-0.36521322,0.0,-0.35411346,-0.8222114,0.0050835097,0.0,-0.17168294,0.07060254,-0.5649355,-0.40595904,0.5389643,0.057143938,-0.5486931,-0.12633976,-0.2544491,-0.4822464,0.38538116,0.17495286,-0.06466103,0.55653846,0.7322678,-0.44176692,-0.5278708,-0.56354326,-0.3778285,0.18269931,-0.31425375,-0.29891112,1
0.03581559,-0.23203568,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.12755378,0.5067709,0.3298793,-0.0013763858,-0.051283855,0.027798865,0.19663851,0.5628645,-0.24371955,0.14332646,-0.24631223,-0.34994492,-0.20990807,-0.4076412,0.056893546,-0.05137616,1.7281108,-0.09919889,0.038657952,-0.091991134,0.010784475,0.054749914,-0.052885056,-0.18202865,-0.078769214,0.7886033,-0.08379283,-0.20126867,-0.123110525,-0.050669037,0.09885454,-0.36390004,-0.1704559,-0.07885734,0.39470434,0.06759209,0.35042766,0.16966571,-0.08883886,0.25447527,0.29451156,-0.06879971,-0.50204676,-0.3978376,0.07476164,-0.022620747,0.093573146,0.16692051,-0.25726518,-0.49457783,-0.185084,-0.18928407,-0.13460612,0.5318591,0.67224264,-0.015907642,-0.07671373,-0.1136384,-0.21169376,0.0076830895,0.41035873,-0.4881332,-0.17847389,0.6884781,-0.14579579,0.009288993,-0.11391799,-0.14371173,0.011961265,0.045805577,-0.46353692,-0.3685455,0.2615451,0.21405545,0.5474418,-0.13642533,0.037737038,-0.013637612,0.02572759,0
