methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CDY1,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_LCE4A,rnaseq_gene__GENE_OR4C12,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_SNORA78,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_OR10G7,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,methylation_gene__GENE_MARCH3,rnaseq_gene__GENE_OR1D2,methylation_gene__GENE_MGC16275;TTYH2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_ACAA1;MYD88,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_DCD,target
-0.11307272,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.28021768,-0.068801284,-0.22379829,-0.048834685,-0.07768564,-0.23201661,3.303195,-0.056271918,-0.05666739,-0.05688307,-0.29361027,-0.06548551,-0.1961487,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.35200503,-0.051538043,-0.07261519,1
-0.1470177,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.092029996,-0.068801284,-0.13034788,-0.048834685,-0.07768564,-0.2024553,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.2110388,-0.06548551,-0.045181196,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.004811675,-0.051538043,-0.07261519,0
-0.18445253,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.23456658,-0.068801284,-0.22859918,-0.048834685,-0.07768564,-0.13705812,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.13008651,-0.06548551,-0.12613891,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.06286201,-0.051538043,-0.07261519,0
-0.13194653,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.1966562,-0.068801284,-0.19477071,-0.048834685,-0.07768564,-0.22887425,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.33443916,-0.06548551,-0.11978648,-0.050876774,-0.0510505,-0.057611536,10.4854145,-0.087317266,-0.051386137,-0.12368278,-0.051538043,-0.07261519,1
-0.06683098,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.23036692,-0.068801284,-0.20518054,-0.048834685,-0.07768564,-0.23496956,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.070806004,-0.06548551,-0.24265897,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.18054634,-0.051538043,-0.07261519,0
-0.14576067,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,0.044913188,-0.068801284,-0.23508075,-0.048834685,-0.07768564,-0.057793893,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.027918177,-0.06548551,-0.2748693,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.07132479,-0.051538043,-0.07261519,0
-0.16664402,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.2196651,-0.068801284,-0.21066575,-0.048834685,-0.07768564,-0.26739198,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.10313942,-0.06548551,-0.27466565,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.2153972,-0.051538043,-0.07261519,0
-0.20827542,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.1874485,-0.068801284,-0.20575655,-0.048834685,-0.07768564,-0.24726912,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.13956986,-0.06548551,-0.27962875,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.2798247,-0.051538043,-0.07261519,0
-0.019792136,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.058486246,-0.068801284,0.04012006,-0.048834685,-0.07768564,-0.12248464,-0.07904671,-0.056271918,-0.05666739,-0.05688307,0.05596574,-0.06548551,-0.082259625,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.19834411,-0.051538043,5.951762,0
0.02662638,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.055850435,-0.068801284,-0.12448249,-0.048834685,-0.07768564,2.359785,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.049768895,-0.06548551,0.24714959,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.030838838,-0.051538043,-0.07261519,0
-0.067251064,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.05022911,-0.068801284,-0.07911979,-0.048834685,-0.07768564,-0.060123753,-0.07904671,-0.056271918,-0.05666739,-0.05688307,0.07976252,-0.06548551,-0.029276527,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,0.4807738,-0.051538043,-0.07261519,1
-0.10937002,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.1568862,-0.068801284,-0.031567466,-0.048834685,-0.07768564,0.15331602,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.29384026,-0.06548551,-0.2216959,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,0.068456426,-0.051538043,-0.07261519,1
-0.1608859,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.1902607,-0.068801284,-0.11773151,-0.048834685,14.218017,0.028882934,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.12864715,-0.06548551,-0.30069324,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,0.61915064,-0.051538043,-0.07261519,0
-0.1347287,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.17705324,-0.068801284,-0.0579632,-0.048834685,-0.07768564,-0.14659892,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.010147785,-0.06548551,-0.30235565,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.22916792,-0.051538043,-0.07261519,0
-0.098385446,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.12822078,-0.068801284,-0.14047857,-0.048834685,-0.07768564,-0.03413634,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.08457723,4.3559484,-0.24660432,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.28289124,-0.051538043,-0.07261519,1
-0.05421091,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.051273204,-0.052091867,-0.052135784,-0.05306043,-0.054073565,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056336332,-0.056749213,-0.057143763,-0.057309687,-0.059373308,-0.059877835,-0.061227385,-0.06147661,-0.06267829,-0.06326722,-0.06359557,-0.064205736,-0.06425547,-0.06434875,-0.06587315,-0.076203614,-0.068801284,-0.21521637,-0.048834685,-0.07768564,-0.19453119,-0.07904671,-0.056271918,-0.05666739,-0.05688307,-0.14294972,-0.06548551,-0.12910105,-0.050876774,-0.0510505,-0.057611536,-0.072520256,-0.087317266,-0.051386137,-0.0992527,-0.051538043,-0.07261519,1
-0.106721625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14632149,0.0,-0.102319054,0.0,0.0,-0.1472944,0.0,0.0,0.0,0.0,0.0056296503,0.0,-0.028886516,0.0,0.0,0.0,0.0,0.0,0.0,-0.10922255,0.0,0.0,1
-0.0866341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14290075,0.0,-0.26276788,0.0,0.0,-0.17486094,0.0,0.0,0.0,0.0,-0.030655058,0.0,-0.05214795,0.0,0.0,0.0,0.0,0.0,0.0,-0.15521932,0.0,0.0,1
