dataset,endpoint,horizon_days,source_cancers,view,label_rule,dataset_path,metadata_path,n_total,n_train,n_val,n_test,class_counts_total,class_counts_train,class_counts_val,class_counts_test,class_0_train,class_1_train,class_0_val,class_1_val,class_0_test,class_1_test,cancer_counts_total,test_cancer_counts,model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss,pr_auc,sensitivity,specificity,balanced_accuracy,run_dir,prediction_path,model_family
ESCA_core_os_3yr_event_top100,os_3yr,1095,ESCA,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/ESCA_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/ESCA_core_os_3yr_event_top100_metadata.csv,86,60,13,13,"{'1': 68, '0': 18}","{'1': 48, '0': 12}","{'1': 10, '0': 3}","{'1': 10, '0': 3}",12,48,3,10,3,10,{'ESCA': 86},{'ESCA': 13},tabpfn_v2_6,v2_6,binary,success,0.7692307692307693,0.8695652173913043,0.4,0.5781184718313622,0.8077455877455877,1.0,0.0,0.5,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/esca_core_os_3yr_event_top100/20260705_040419,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/esca_core_os_3yr_event_top100/20260705_040419/predictions/tabpfn_v2_6_predictions.csv,tabpfn
ESCA_core_os_3yr_event_top100,os_3yr,1095,ESCA,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/ESCA_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/ESCA_core_os_3yr_event_top100_metadata.csv,86,60,13,13,"{'1': 68, '0': 18}","{'1': 48, '0': 12}","{'1': 10, '0': 3}","{'1': 10, '0': 3}",12,48,3,10,3,10,{'ESCA': 86},{'ESCA': 13},tabpfn_v3,v3,binary,success,0.7692307692307693,0.8695652173913043,0.5333333333333333,0.5507041972118909,0.8072333222333222,1.0,0.0,0.5,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/esca_core_os_3yr_event_top100/20260705_040419,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/esca_core_os_3yr_event_top100/20260705_040419/predictions/tabpfn_v3_predictions.csv,tabpfn
HNSCC_core_os_3yr_event_top100,os_3yr,1095,HNSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100_metadata.csv,385,269,58,58,"{'1': 210, '0': 175}","{'1': 146, '0': 123}","{'1': 32, '0': 26}","{'1': 32, '0': 26}",123,146,26,32,26,32,{'HNSCC': 385},{'HNSCC': 58},tabpfn_v2,v2,binary,success,0.5,0.6588235294117647,0.46033653846153844,0.7066636555213175,0.5169114126282741,0.875,0.038461538461538464,0.4567307692307692,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426/predictions/tabpfn_v2_predictions.csv,tabpfn
HNSCC_core_os_3yr_event_top100,os_3yr,1095,HNSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100_metadata.csv,385,269,58,58,"{'1': 210, '0': 175}","{'1': 146, '0': 123}","{'1': 32, '0': 26}","{'1': 32, '0': 26}",123,146,26,32,26,32,{'HNSCC': 385},{'HNSCC': 58},tabpfn_v2_5,v2_5,binary,success,0.5172413793103449,0.65,0.45132211538461536,0.7070820229511947,0.5143064996832962,0.8125,0.15384615384615385,0.4831730769230769,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426/predictions/tabpfn_v2_5_predictions.csv,tabpfn
HNSCC_core_os_3yr_event_top100,os_3yr,1095,HNSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100_metadata.csv,385,269,58,58,"{'1': 210, '0': 175}","{'1': 146, '0': 123}","{'1': 32, '0': 26}","{'1': 32, '0': 26}",123,146,26,32,26,32,{'HNSCC': 385},{'HNSCC': 58},tabpfn_v2_6,v2_6,binary,success,0.5344827586206896,0.6582278481012658,0.5264423076923077,0.6899324509656745,0.5792166476740161,0.8125,0.19230769230769232,0.5024038461538461,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426/predictions/tabpfn_v2_6_predictions.csv,tabpfn
HNSCC_core_os_3yr_event_top100,os_3yr,1095,HNSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100_metadata.csv,385,269,58,58,"{'1': 210, '0': 175}","{'1': 146, '0': 123}","{'1': 32, '0': 26}","{'1': 32, '0': 26}",123,146,26,32,26,32,{'HNSCC': 385},{'HNSCC': 58},tabpfn_v3,v3,binary,success,0.5689655172413793,0.6987951807228916,0.4639423076923077,0.6936236272058472,0.540294098788859,0.90625,0.15384615384615385,0.5300480769230769,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_3yr_event_top100/20260705_040426/predictions/tabpfn_v3_predictions.csv,tabpfn
HNSCC_core_os_5yr_event_top100,os_5yr,1825,HNSCC,core,1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100_metadata.csv,286,200,43,43,"{'1': 232, '0': 54}","{'1': 162, '0': 38}","{'1': 35, '0': 8}","{'1': 35, '0': 8}",38,162,8,35,8,35,{'HNSCC': 286},{'HNSCC': 43},tabpfn_v2,v2,binary,success,0.813953488372093,0.8974358974358975,0.6857142857142857,0.45265569350208706,0.8909967856707057,1.0,0.0,0.5,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436/predictions/tabpfn_v2_predictions.csv,tabpfn
HNSCC_core_os_5yr_event_top100,os_5yr,1825,HNSCC,core,1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100_metadata.csv,286,200,43,43,"{'1': 232, '0': 54}","{'1': 162, '0': 38}","{'1': 35, '0': 8}","{'1': 35, '0': 8}",38,162,8,35,8,35,{'HNSCC': 286},{'HNSCC': 43},tabpfn_v2_5,v2_5,binary,success,0.813953488372093,0.8974358974358975,0.6285714285714286,0.46530418124002176,0.8790257406978235,1.0,0.0,0.5,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436/predictions/tabpfn_v2_5_predictions.csv,tabpfn
HNSCC_core_os_5yr_event_top100,os_5yr,1825,HNSCC,core,1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100_metadata.csv,286,200,43,43,"{'1': 232, '0': 54}","{'1': 162, '0': 38}","{'1': 35, '0': 8}","{'1': 35, '0': 8}",38,162,8,35,8,35,{'HNSCC': 286},{'HNSCC': 43},tabpfn_v2_6,v2_6,binary,success,0.813953488372093,0.8974358974358975,0.65,0.45178829646150886,0.8864089792310756,1.0,0.0,0.5,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436/predictions/tabpfn_v2_6_predictions.csv,tabpfn
HNSCC_core_os_5yr_event_top100,os_5yr,1825,HNSCC,core,1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100_metadata.csv,286,200,43,43,"{'1': 232, '0': 54}","{'1': 162, '0': 38}","{'1': 35, '0': 8}","{'1': 35, '0': 8}",38,162,8,35,8,35,{'HNSCC': 286},{'HNSCC': 43},tabpfn_v3,v3,binary,success,0.813953488372093,0.8974358974358975,0.625,0.4609216928856071,0.8846549673615665,1.0,0.0,0.5,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/hnscc_core_os_5yr_event_top100/20260705_040436/predictions/tabpfn_v3_predictions.csv,tabpfn
LSCC_core_os_3yr_event_top100,os_3yr,1095,LSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100_metadata.csv,355,247,54,54,"{'0': 185, '1': 170}","{'0': 129, '1': 118}","{'0': 28, '1': 26}","{'0': 28, '1': 26}",129,118,28,26,28,26,{'LSCC': 355},{'LSCC': 54},tabpfn_v2,v2,binary,success,0.42592592592592593,0.41509433962264153,0.4464285714285715,0.7104470131500172,0.47687831871626785,0.4230769230769231,0.42857142857142855,0.4258241758241758,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445/predictions/tabpfn_v2_predictions.csv,tabpfn
LSCC_core_os_3yr_event_top100,os_3yr,1095,LSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100_metadata.csv,355,247,54,54,"{'0': 185, '1': 170}","{'0': 129, '1': 118}","{'0': 28, '1': 26}","{'0': 28, '1': 26}",129,118,28,26,28,26,{'LSCC': 355},{'LSCC': 54},tabpfn_v2_5,v2_5,binary,success,0.46296296296296297,0.4528301886792453,0.47115384615384615,0.7113327408682288,0.5001334199719464,0.46153846153846156,0.4642857142857143,0.46291208791208793,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445/predictions/tabpfn_v2_5_predictions.csv,tabpfn
LSCC_core_os_3yr_event_top100,os_3yr,1095,LSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100_metadata.csv,355,247,54,54,"{'0': 185, '1': 170}","{'0': 129, '1': 118}","{'0': 28, '1': 26}","{'0': 28, '1': 26}",129,118,28,26,28,26,{'LSCC': 355},{'LSCC': 54},tabpfn_v2_6,v2_6,binary,success,0.48148148148148145,0.5,0.46703296703296704,0.7140400309139354,0.475690621927151,0.5384615384615384,0.42857142857142855,0.48351648351648346,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445/predictions/tabpfn_v2_6_predictions.csv,tabpfn
LSCC_core_os_3yr_event_top100,os_3yr,1095,LSCC,core,1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100.csv,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100_metadata.csv,355,247,54,54,"{'0': 185, '1': 170}","{'0': 129, '1': 118}","{'0': 28, '1': 26}","{'0': 28, '1': 26}",129,118,28,26,28,26,{'LSCC': 355},{'LSCC': 54},tabpfn_v3,v3,binary,success,0.42592592592592593,0.39215686274509803,0.478021978021978,0.7039845526476343,0.4863599095027069,0.38461538461538464,0.4642857142857143,0.4244505494505495,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/outputs_tabpfn/tabpfn/runs/lscc_core_os_3yr_event_top100/20260705_040445/predictions/tabpfn_v3_predictions.csv,tabpfn
