methylation_gene__GENE_DGUOK,methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C20ORF71,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_HES3,methylation_gene__GENE_FHOD3,methylation_gene__GENE_DERL1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_GALE,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIC1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_EPN2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_UBE2B,rnaseq_gene__GENE_NPS,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_GCC1,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_ATP5E,methylation_gene__GENE_PLK4,methylation_gene__GENE_MANBA,methylation_gene__GENE_EMP1,methylation_gene__GENE_CCPG1,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PXT1;KCTD20,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_ZNF624,methylation_gene__GENE_RSAD2,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_TARS,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_YWHAG,methylation_gene__GENE_FUK,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_WDR5B,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_PRC1,methylation_gene__GENE_KDM1A,methylation_gene__GENE_TMED10,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_IQCC,methylation_gene__GENE_YIF1A,methylation_gene__GENE_ARPC2,methylation_gene__GENE_RAB6B,methylation_gene__GENE_ZDHHC21,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ARL13B,methylation_gene__GENE_FBXW8,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_FAM53B,methylation_gene__GENE_VCP,methylation_gene__GENE_LRRFIP2,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_TOMM40L,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_NRCAM,methylation_gene__GENE_ICAM1,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_TOR1A,methylation_gene__GENE_VAMP2,methylation_gene__GENE_SPRYD4,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_SREBF2,methylation_gene__GENE_GEMIN6,target
0.04045696,0.005540581,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.2200363,0.02877914,-0.019299615,0.19285858,-0.11278931,-0.05629075,0.15743144,-0.14701177,-0.16628417,-0.2640944,0.42563078,-0.12626244,-0.18341331,-0.107175425,-0.2832492,-0.05137616,-0.035507627,-0.078769214,-0.2696401,-0.076208994,-0.07225518,0.0849853,-0.25910005,-0.20383,0.28170687,-0.06974258,-0.031832855,-0.052885056,0.24727403,-0.07671373,0.25354964,0.1934439,-0.10400428,-0.115279995,0.75816995,-0.32843488,-0.14972784,0.01808621,0.2468514,-0.04484433,0.17032132,0.4737077,-0.05375852,0.19434221,-0.08720726,0.31912717,0.16355874,0.1819414,0.6065692,-0.012802766,0.14792505,-0.23709072,-0.113030866,-0.13364081,-0.24286,0.4362854,-0.31319526,0.105351284,-0.33697376,0.1304823,0.05577871,0.12033812,0.18136469,0.01930063,-0.07707038,-0.22369821,-0.12937783,0.5595484,0.53064156,-0.042354364,-0.12135669,-0.00050811825,0.5742226,0.0990259,0.33411345,-0.13389811,-0.18642877,0.34493384,0
-0.06675812,-0.122636184,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.12440135,0.013875187,-0.25406602,-0.20499474,0.055951126,-0.25177467,-0.16002575,-0.17005295,-0.16509387,-0.21402413,0.10841199,-0.19874378,-0.22826597,0.2051911,0.0058689406,-0.05137616,-0.054558106,-0.078769214,-0.08829775,-0.076208994,-0.16541703,-0.1735587,-0.18990147,-0.17179239,-0.21774954,0.79674447,0.23269767,-0.052885056,0.38407993,-0.07671373,-0.16259374,-0.08822229,-0.02967468,-0.115279995,-0.21260014,0.19699973,-0.237294,0.02795074,-0.030531488,-0.07752617,-0.21942072,-0.1774664,-0.05375852,-0.32243183,-0.5685788,0.1918494,-0.108202875,-0.34010193,0.07850579,-0.39076263,-0.20944403,-0.09695763,-0.07977462,-0.13364081,-0.08647521,-0.21713485,-0.084776886,-0.30169857,-0.53087634,-0.20438159,-0.22175823,-0.06614059,0.12563649,-0.038913377,-0.07707038,-0.27061406,-0.12937783,0.10904589,-0.4300187,-0.43768623,-0.15922154,-0.21436852,-0.052599307,-0.33954892,0.03756802,-0.33555192,-0.09540051,-0.3364199,1
-0.026923526,-0.025300108,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.049635388,-0.18326823,0.09115884,-0.07683365,0.06962671,-0.09773305,0.097777136,0.46626577,0.10768303,0.07956429,0.12528467,0.14191583,0.038612243,-0.044427887,0.24047966,-0.05137616,0.25997937,-0.078769214,0.036549937,-0.076208994,-0.10066915,0.47864333,0.3035465,0.079195864,0.5369976,0.42779854,0.0066557005,-0.052885056,0.56025803,-0.07671373,0.39808914,0.18493116,-0.06969199,-0.115279995,0.5663636,-0.33802754,-0.15853514,0.27023682,0.16626921,0.39745972,0.36686042,0.23322539,-0.05375852,0.644426,-0.040195268,0.18968964,0.13031,0.0032697325,1.7302586,0.6304635,0.2625138,0.11975266,0.138293,-0.13364081,1.0356098,0.5958581,-0.033042826,0.34972334,0.03917728,0.11532517,-0.22386348,0.38757652,-0.51241803,-0.1527417,-0.07707038,0.54263806,-0.12937783,0.35532063,0.8769628,0.3355035,0.17808591,0.43456203,1.3609483,0.6456453,0.24517801,-0.005969054,0.2706421,1.1260402,0
-0.1656979,-0.1381078,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.061444268,-0.31456044,-0.129612,-0.2931114,-0.075918116,-0.18178688,-0.13228825,-0.24143173,-0.121603936,-0.30307367,0.22054657,-0.102142535,0.0075034616,-0.09082278,-0.13246538,-0.05137616,-0.4273838,-0.078769214,-0.037099097,-0.076208994,-0.03284585,-0.17701519,-0.4135291,-0.6272872,0.17982921,0.044400737,-0.34009498,-0.052885056,0.056594614,-0.07671373,-0.198972,-0.37920964,-0.12724301,-0.115279995,-0.0757994,-0.11229689,-0.49461865,0.24300231,0.18594065,0.024500994,-0.11474945,-0.5006094,-0.05375852,0.11955116,-0.2508717,0.31779706,-0.3566892,0.03143939,-0.11104898,-0.11915763,-0.3030144,-0.08086874,-0.1631562,-0.13364081,0.29637158,-0.38674232,-0.18205035,-0.17060444,-0.37067738,-0.22908518,-0.26823124,-0.15122357,-0.48815715,-0.3951767,-0.07707038,-0.09938184,-0.12937783,0.29294428,0.19202594,0.4347261,-0.20478465,-0.4056027,-0.25632942,-0.46002308,-0.2902163,-0.2997986,-0.0104145175,-0.30501986,1
0.027559832,0.051246386,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.29585457,0.091663055,-0.0541483,0.3453299,0.1030589,0.1521368,0.24748029,0.21287996,1.6532074,0.21679652,-0.27796194,0.23296613,0.081291035,0.46182203,0.24737129,-0.05137616,0.24414457,-0.078769214,0.19126564,-0.076208994,0.23825276,0.56654084,0.31938323,1.5385945,0.8266745,-0.26884285,0.16977331,-0.052885056,0.6262157,-0.07671373,0.6290875,-0.15021709,-0.0037415894,-0.115279995,0.8332271,-0.18587178,2.6204543,21.379553,2.5558903,0.28345752,0.31377274,0.049222928,-0.05375852,0.097201444,0.34951887,-0.25318325,0.70817745,21.31923,0.4967559,0.78202486,0.37811145,0.08307774,0.20284773,0.52282405,1.2595096,0.58518976,1.1604048,-0.012336057,-0.07716039,0.8014682,0.66981655,0.4496802,3.8522236,0.2307381,-0.07707038,0.29017988,-0.12937783,0.33394805,0.6492998,0.63704544,0.9591791,1.0886856,20.326765,0.3904156,1.0941218,-0.041273076,1.0668172,-0.1758851,0
-0.01687972,0.07087005,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.08831326,0.013842408,0.024900265,-0.06589479,0.16017248,0.005196334,-0.0597664,0.18114938,0.028682107,0.30925328,0.36026108,0.16957773,-0.032398358,-0.019479169,0.21701609,-0.05137616,-0.21337311,-0.078769214,-0.16376075,-0.076208994,-0.138459,0.44422072,-0.09238854,0.040240012,-0.11861578,0.24912088,0.43031123,-0.052885056,0.8435974,-0.07671373,0.39131698,0.054933455,0.0057715564,-0.115279995,0.10115548,-0.023649024,-0.18298584,0.14294055,0.40080467,0.53140104,0.37627375,0.48335123,-0.05375852,0.39512783,0.33306235,-0.16579194,0.03919517,0.78602546,-0.14876938,0.004458545,0.6111352,-0.050453685,-0.029248683,-0.13364081,-0.09296687,0.5596248,0.023269093,0.1423978,-0.05272706,-0.096239716,0.074365996,0.08357868,0.22750881,0.08223433,-0.07707038,0.40524113,-0.12937783,0.037123363,0.6393266,0.13676916,-0.04308413,0.15773375,0.89929235,0.4990142,0.07181482,0.2861513,0.14567332,0.42524254,0
-0.00070085516,-0.14644882,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.011483768,0.05414645,-0.10228162,-0.026637884,0.2015362,-0.15445559,0.05528948,0.05217934,0.16830438,0.057433277,0.34262627,0.3595854,0.00592009,-0.061849717,0.09569032,-0.05137616,0.26697314,-0.078769214,-0.18714727,-0.076208994,-0.30275184,0.5067529,0.29105505,0.17204759,-0.15816393,0.49318027,0.09747236,-0.052885056,0.8179469,-0.07671373,0.33833078,0.09503793,-0.09576003,-0.115279995,0.41506127,-0.27086908,0.07828577,0.62987024,0.82175595,0.48199236,0.63237035,0.9107152,-0.05375852,0.29969713,0.50469047,0.21098095,0.9554587,-0.16847765,0.42748314,0.92489535,0.6797198,0.030161202,0.3648141,-0.13364081,0.05064632,0.6481072,-0.3007013,0.33862966,-0.07426212,0.37313807,-0.12415273,-0.018682275,-0.3615227,0.64411235,-0.07707038,-0.07171722,-0.12937783,0.46436104,0.13636316,0.08638869,-0.060815293,0.25357732,1.2373303,0.07818527,0.5759068,0.40841988,0.3393822,0.36579335,1
-0.0059658554,0.010600088,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.026776703,0.0015998965,-0.06288219,-0.19173177,0.04228266,-0.10542582,0.06464431,0.23846114,0.121341184,0.033550445,0.6756816,-0.08383092,0.017550291,-0.54221034,0.17570072,-0.05137616,-0.18554023,-0.078769214,-0.20191889,-0.076208994,-0.186021,0.015255955,0.18458666,0.4481378,0.07997337,0.4143452,0.2273556,-0.052885056,0.48529184,-0.07671373,0.40404865,0.022587797,0.022061815,-0.115279995,0.38161638,0.107978664,-0.48386174,0.49309316,-0.027291222,0.55624694,0.12963502,0.67982805,-0.05375852,0.11523071,0.91419214,-0.024079181,0.364397,0.31555858,0.3546492,0.3799589,0.38009536,14.406758,9.512131,-0.13364081,0.6943196,0.8997961,0.45193577,-0.303092,20.960104,0.4416763,-0.1343051,0.11213453,-0.30289686,0.054321624,-0.07707038,0.28969595,-0.12937783,5.843464,0.568722,10.430121,0.21302661,0.39533937,1.2790691,0.94717443,0.25830522,0.20590486,0.13215292,0.9881395,1
-0.044334494,-0.0024310928,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.05911512,0.15471973,0.06964818,-0.17384122,0.32792333,-0.14691968,0.44274798,0.10045881,0.11717357,0.11928673,0.21001181,0.5333452,-0.050727505,0.00053182663,0.06932166,-0.05137616,-0.02299928,-0.078769214,-0.12772195,-0.076208994,-0.25913492,0.31453645,0.24915645,0.3615839,0.0006504798,0.31560567,0.3130245,-0.052885056,0.67589056,-0.07671373,0.1657257,0.23998064,-0.049782563,-0.115279995,0.17347333,0.44735587,-0.16775155,1.2071201,0.3010702,0.54800224,0.876099,0.026634641,-0.05375852,-0.10080668,0.16624995,0.16180398,0.23601675,-0.013128243,0.35915965,0.17173132,0.07818029,0.027982326,3.0805635,-0.13364081,0.29307368,0.70711243,-0.077478625,-0.12050422,-0.22760545,0.17862874,-0.2565375,0.2696354,0.20945472,0.30839244,-0.07707038,0.5253955,-0.12937783,0.42324442,0.47713587,1.0159036,0.11127164,0.6763442,1.2631001,0.0136681935,0.37877545,0.16186437,0.7834097,0.85048616,1
-0.06569269,0.14156134,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.07278566,-0.032635015,-0.06799419,-0.27185005,0.17479919,-0.10440329,0.0054426696,0.052624416,0.70817053,0.0674363,-0.014975932,0.62222403,-0.04313791,-0.0794173,-0.0041572186,-0.05137616,0.12682281,-0.078769214,-0.08340784,-0.076208994,-0.19054736,0.32905808,0.29943734,0.1609504,0.012541517,0.30370072,0.45291048,-0.052885056,0.64074504,-0.07671373,0.36217564,-0.0470195,-0.041608762,-0.115279995,0.56880313,0.39118308,-0.03940371,0.14421195,0.33476385,0.5332175,0.13525373,0.18747821,-0.05375852,0.13386716,0.39951637,0.18024674,0.082788266,0.20602866,0.50112325,0.1638372,0.29546496,-0.02724711,0.25271887,-0.13364081,0.13650824,0.20253934,-0.011746857,0.40722835,-0.3477311,0.2875747,-0.08773222,0.5380771,-0.30678213,0.09544419,-0.07707038,0.1363372,-0.12937783,0.94050306,0.40930483,0.19986689,-0.049224682,0.32096538,0.6482846,0.3847608,0.211992,0.22256237,0.22500125,0.4921054,1
-0.034388673,-0.007196792,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.047174253,0.05912815,-0.1846213,-0.23211454,0.21554343,0.106069684,0.14433053,0.15970787,0.191029,0.14109442,0.3139427,0.6467379,-0.12979473,-0.0773364,0.06611871,-0.05137616,-0.14569649,-0.078769214,0.052273545,-0.076208994,-0.18264909,0.12383655,0.05947939,0.15334599,0.028058764,0.22549297,0.03782611,-0.052885056,0.63150984,-0.07671373,0.1688072,0.13159993,-0.013032061,-0.115279995,0.36572912,0.6803873,-0.08325607,0.15996918,0.19945431,0.5958317,0.18713395,0.7510905,-0.05375852,0.08481422,0.21168916,0.6519182,0.6462395,0.5218591,0.59277064,0.46202558,0.09586388,0.0152242705,0.14625259,-0.13364081,0.20131402,0.26910347,1.2662468,0.3535228,-0.14565288,0.15353581,-0.042288333,0.7818705,-0.28027493,0.031125126,-0.07707038,0.81499654,-0.12937783,0.3087361,0.7992027,0.18354204,-0.111649714,0.52145135,1.5656724,0.13555145,0.72540456,0.3266986,0.19501466,0.26881018,0
0.06617374,-0.03187374,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.093640044,-0.12870884,-0.13514727,-0.16543935,0.83774304,-0.122883715,-0.0019862473,0.5481007,0.23907582,0.025004668,0.07652344,0.21742466,-0.14240633,-0.084510684,-0.033388313,-0.05137616,-0.2867653,-0.078769214,-0.26265576,-0.076208994,-0.094669275,0.15195435,-0.09018619,-0.13144071,0.118379705,1.0284599,0.18999036,-0.052885056,0.17676196,-0.07671373,0.54631335,-0.029692354,0.010806668,-0.115279995,0.15833448,0.41409716,-0.10689809,0.09846344,0.04730941,-0.2678714,0.2800886,0.03929288,-0.05375852,-0.16672294,-0.09131868,0.20507109,0.42902693,0.4666823,0.24560395,0.0047329296,-0.15800032,-0.12619162,-0.14064482,-0.13364081,-0.2398793,0.49838275,-0.07347312,0.011395866,-0.34161577,-0.16436265,-0.046697818,-0.009931668,-0.65464103,-0.24005349,-0.07707038,0.3022761,-0.12937783,0.06064055,-0.050250188,0.005787543,1.7030392,0.23765689,0.20741603,0.29376525,0.47929698,-0.018211542,0.14314356,-0.3915147,0
-0.13195175,-0.16106695,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.16616882,-0.23605222,-0.07915667,0.5011581,0.24894786,-0.18316461,0.068159044,-0.00039227065,-0.116541766,-0.23511074,0.12929626,-0.17413801,-0.046388764,0.065109625,-0.08039155,-0.05137616,-0.26885924,-0.078769214,-0.20590311,-0.076208994,-0.26809406,0.14740594,-0.30985838,-0.016937776,0.3031366,-0.17382458,-0.1581873,-0.052885056,-0.08584872,-0.07671373,-0.06341768,-0.41883117,-0.17337178,-0.115279995,-0.031069752,-0.39949402,-0.37746683,-0.43183443,-0.33411247,0.113259256,-0.13571508,-0.32379067,-0.05375852,-0.20339333,-0.04682771,-0.20520997,0.5477172,0.30135658,0.1764484,-0.21925505,-0.17411162,-0.2556682,-0.16398638,-0.13364081,0.13441947,-0.1265267,-0.32812503,-0.3668161,-0.3960536,0.21003124,-0.46433532,0.30551863,-0.45293278,-0.3115813,-0.07707038,0.22571842,-0.12937783,-0.2814857,0.35476428,-0.18062107,0.34770226,-0.39624605,-0.25055385,-0.23849404,-0.3122815,-0.15935561,-0.080178924,-0.18157676,0
0.18854883,0.01805636,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.05091427,-0.16153413,0.09964826,-0.170235,0.08109828,-0.038771857,0.07993382,0.10426212,0.10412482,-0.16653629,0.20204508,0.26627517,0.19781606,0.015843807,-0.033434406,-0.05137616,-0.1451221,-0.078769214,-0.25669625,-0.076208994,-0.110545784,0.024849426,-0.12567908,0.0943547,0.32488748,0.34635282,0.4402821,-0.052885056,0.06507665,-0.07671373,0.12132109,0.12815428,0.041501675,-0.115279995,-0.10158501,0.33355463,-0.2459092,0.2644763,-0.012240085,-0.059872553,-0.022417804,0.84673774,-0.05375852,-0.48506317,0.0515733,-0.22464195,0.37195468,-0.04651147,-0.03293627,0.441195,0.5583077,-0.22247511,-0.15458739,-0.13364081,1.352524,0.7278167,-0.30261412,0.10710776,-0.14633517,0.18093154,-0.11898578,-0.07653297,0.22220099,-0.046846535,-0.07707038,0.48456526,-0.12937783,0.14647488,0.15593515,0.597873,-0.11640366,-0.17999773,-0.109090604,-0.029171653,0.043903414,0.11925884,0.07708986,-0.08442377,1
-0.1311135,-0.034795307,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.015286363,0.19865482,0.04320879,-0.10466751,0.061793637,-0.031077828,0.25191516,-0.029637557,0.20074339,-0.04034207,-0.16502517,0.18057676,-0.13088898,-0.1832323,-0.054235306,-0.05137616,-0.17294851,-0.078769214,-0.03871958,-0.076208994,0.071100265,0.27177998,0.16350266,0.47290078,-0.021143813,0.053150225,0.24728867,-0.052885056,0.24106973,-0.07671373,0.20965119,-0.39315483,-0.063151486,-0.115279995,-0.021914547,0.3351197,0.08588104,0.034001097,0.20410784,0.116251595,0.29025704,0.19594257,-0.05375852,-0.30139133,-0.048670903,-0.19024515,0.19272643,0.019520307,0.032443985,0.36717778,-0.05181374,0.03939247,-0.13961871,1.045895,0.43660864,0.5249312,0.28514525,-0.16401482,-0.31127045,-0.17463169,-0.1818383,-0.11034549,0.06481176,-0.39557776,-0.07707038,-0.10449883,-0.12937783,0.10530486,0.30505016,-0.30539578,-0.17945464,0.1409976,-0.3750547,-0.06711794,-0.01054598,0.18308337,-0.4198736,-0.05124161,1
-0.13363877,-0.18321314,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.13112028,0.051012512,-0.15426713,-0.29004136,-0.220521,-0.14090452,0.17420074,0.11080972,-0.0025225526,-0.09114888,0.4668591,0.3142203,0.040782627,-0.0018760853,-0.076773494,-0.05137616,0.35854718,-0.078769214,-0.28165153,-0.076208994,-0.30101198,0.37694913,0.23182817,0.14010417,0.006700665,-0.06845257,-0.27176666,-0.052885056,0.52638584,-0.07671373,0.40881774,0.18846707,-0.13271911,-0.115279995,-0.08137718,0.58256614,-0.11570123,0.32353827,-0.02203779,0.2845785,0.40021512,0.46589395,-0.05375852,-0.21319884,0.085976,-0.09952868,0.23162739,0.8072902,1.0847449,0.20333049,0.6283608,-0.24252142,-0.10045625,-0.13364081,0.4858161,0.27129516,-0.18326369,0.12294496,-0.24469209,0.12893702,-0.04621727,-0.067705855,-0.29976076,0.02343633,-0.07707038,-0.17748697,-0.12937783,0.17777492,0.3721909,0.69273967,0.3826287,-0.14565913,-0.21346594,-0.04208999,0.098527715,-0.17083076,-0.41645524,0.37491575,1
-0.07711043,-0.09817228,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.22728154,-0.037746355,-0.10402991,-0.11769905,-0.27975067,-0.0051863906,-0.093428105,0.16982412,-0.18271379,-0.03201023,0.10558808,-0.027732346,-0.27527526,0.048244063,-0.08466962,-0.05137616,-0.14784446,-0.078769214,-0.18327269,-0.076208994,0.04737363,0.09817299,-0.19237763,-0.19295198,-0.25646275,0.024292758,-0.038866278,22.066364,0.32631463,-0.07671373,0.15323634,-0.24666801,-0.11648083,-0.115279995,-0.06273964,-0.11454267,-0.33944356,0.14801371,0.05732268,-0.41681513,0.28963527,0.09772774,-0.05375852,0.009463187,-0.24941228,0.10125072,-0.15972707,0.022899425,0.2557716,-0.39087713,-0.41507223,-0.114059426,-0.085053205,-0.13364081,0.47624305,-0.1805823,-0.2231953,0.12587138,-0.07582092,-0.1221547,0.0015190996,-0.16141918,0.08935681,-0.40076005,-0.07707038,-0.4253606,-0.12937783,0.39470038,0.27639744,-0.22370088,-0.13874252,-0.21267131,-0.079478435,-0.32258898,-0.3543209,0.106550075,-0.119861275,-0.28568956,1
0.015611453,-0.12798375,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.45618403,-0.34014502,-0.23138636,0.27144036,-0.037266552,0.0014166964,-0.0076732403,0.0059077973,-0.2380453,-0.28824565,-0.24300918,-0.1884976,-0.15952548,-0.05672405,-0.2902884,-0.05137616,-0.061356217,-0.078769214,-0.13625135,-0.076208994,-0.1069899,-0.23455805,-0.25969115,4.2533848e-05,-0.011287098,-0.23835178,-0.22632515,-0.052885056,0.016604703,-0.07671373,-0.28082496,-0.38733587,-0.14058073,-0.115279995,0.6117345,-0.21941794,-0.2389429,-0.42989507,-0.20409775,0.13088244,-0.15762538,-0.30387577,-0.05375852,-0.17718965,0.046149883,0.1358927,0.029953722,0.2536354,-0.5036834,-0.46310425,-0.07716421,-0.09189404,-0.27333075,-0.13364081,0.055798072,-0.16056831,-0.1450097,-0.21607266,0.19647835,-0.04250931,-0.067299284,-0.18745393,-0.49083778,-0.30972317,-0.07707038,-0.22838677,-0.12937783,-0.17859836,0.6546589,-0.33300924,3.6236231,-0.49786425,-0.15870349,-0.25914013,-0.054507464,0.38298592,0.041849677,-0.034885854,0
