methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR8B4,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CDY1,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_KRTAP6-1,rnaseq_gene__GENE_LCE4A,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR2M2,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR4C15,methylation_gene__GENE_HIC1,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_MARCH3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_MERTK,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR10C1,methylation_gene__GENE_DECR1,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR4K15,target
-0.13384645,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.16818608,-0.12502743,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.16727392,-0.20917498,-0.049069166,-0.056040857,-0.09485255,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.10808016,-0.058577605,-0.06154955,-0.06998952,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,2.1531796,1
0.049227655,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.10067028,0.08198286,-0.07370518,-0.07712625,-0.07768564,-0.048834685,0.0058687236,-0.04466675,-0.049069166,-0.056040857,0.06257884,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.09156673,-0.058577605,-0.06154955,-0.16598758,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
0.02624954,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.092408895,-0.12481631,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.07861446,-0.13313721,-0.049069166,-0.056040857,0.069672406,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.09287251,-0.058577605,-0.06154955,-0.25648144,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
-0.20279388,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.20790085,-0.029784512,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.22719482,-0.13300268,-0.049069166,-0.056040857,-0.320151,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.2831099,-0.058577605,-0.06154955,-0.21363044,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.13547629,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,0.023110555,-0.19249871,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.07228969,-0.11511916,-0.049069166,-0.056040857,-0.33063352,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.21784677,-0.058577605,-0.06154955,-0.15740508,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
-0.060633484,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,0.08231655,-0.103089884,-0.07370518,-0.07712625,-0.07768564,-0.048834685,0.013950832,-0.08925855,-0.049069166,-0.056040857,0.007058679,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.1879024,-0.058577605,-0.06154955,-0.0775249,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
-0.039722018,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,0.018252496,-0.12089827,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.04827611,-0.08028488,-0.049069166,-0.056040857,0.05511751,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.17915167,-0.058577605,-0.06154955,-0.13386756,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
-0.027164564,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.17761914,-0.10936828,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.120278485,-0.2153927,-0.049069166,-0.056040857,-0.36482775,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.056376502,-0.058577605,-0.06154955,-0.09106975,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.15800892,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.13361579,-0.16039316,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.17425787,-0.16008008,-0.049069166,-0.056040857,-0.22681288,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.042674433,-0.058577605,-0.06154955,-0.1534561,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.13541208,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.17297599,-0.1869976,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.124938264,-0.20212384,-0.049069166,-0.056040857,-0.2844969,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.20905139,-0.058577605,-0.06154955,-0.16624662,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
-0.10977936,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.18418428,-0.14748855,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.25063798,-0.15065473,-0.049069166,-0.056040857,-0.10845509,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.1331574,-0.058577605,-0.06154955,-0.18243098,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
0.096263714,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.049031164,-0.17753465,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.06334311,-0.11844826,-0.049069166,-0.056040857,0.220394,-0.050556514,-0.050556514,-0.050601136,-0.056941256,0.2466692,-0.058577605,-0.06154955,-0.038505625,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.14580403,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.24918549,-0.047747727,-0.07370518,-0.07712625,9.336943,-0.048834685,-0.14006728,-0.1866915,-0.049069166,-0.056040857,-0.27786446,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.24772748,-0.058577605,-0.06154955,-0.15801731,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.08853103,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.23475054,-0.13889243,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.31527528,-0.1958291,-0.049069166,-0.056040857,-0.34884667,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.003108716,-0.058577605,-0.06154955,-0.16188428,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.11033667,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.14659649,-0.20410845,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.17205383,-0.16167238,-0.049069166,-0.056040857,-0.044148166,-0.050556514,-0.050556514,-0.050601136,-0.056941256,0.0138362,-0.058577605,-0.06154955,-0.08902424,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,1
-0.18445253,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,3.0210216,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.23456658,-0.22859918,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.13705812,-0.20016073,-0.049069166,-0.056040857,-0.13008651,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.12708224,-0.058577605,-0.06154955,-0.18008962,-0.072045244,-0.0510505,-0.072520256,-0.05731347,-0.057309687,-0.06769695,0
-0.13194653,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050876774,-0.051273204,-0.051386137,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.053821985,-0.054883927,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.057143763,-0.059373308,-0.06115482,-0.061227385,-0.06255233,-0.06267829,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.064261265,-0.06434875,-0.06587315,-0.06779342,-0.0713572,-0.1966562,-0.19477071,-0.07370518,-0.07712625,-0.07768564,-0.048834685,-0.22887425,-0.14576848,-0.049069166,-0.056040857,-0.33443916,-0.050556514,-0.050556514,-0.050601136,-0.056941256,-0.17033917,-0.058577605,-0.06154955,-0.16356386,-0.072045244,-0.0510505,10.4854145,-0.05731347,-0.057309687,-0.06769695,1
