rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR4C12,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_LINC00608,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_OR5AC2,methylation_gene__GENE_IL10RB,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_RGPD4-AS1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_MIB1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_TRIM60,rnaseq_gene__GENE_OR5B17,rnaseq_gene__GENE_C20ORF79,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.1716004,-0.048834685,-0.06587315,0.13559557,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.13687806,0.600855,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,0.8207895,0.18989217,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.054904364,-0.048834685,-0.06587315,-0.12917063,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.10857834,0.0063300165,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,0.18604071,-0.027311742,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,0
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,0.20671712,-0.048834685,-0.06587315,-0.122994564,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.0662344,0.40591368,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,0.32678154,0.1814237,-0.05688307,-0.057309687,-0.05731347,-0.056749213,3.6529489,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.12793615,-0.048834685,-0.06587315,-0.029095246,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,-0.023873253,0.030327728,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,2.930333,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.10767321,0.08352996,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,0.026010467,-0.048834685,-0.06587315,0.053487014,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.25374874,0.19691066,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,0.65709823,0.18851575,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,0
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.19842687,-0.048834685,-0.06587315,-0.004967123,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,-0.08480165,-0.2918975,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.12399007,-0.14756846,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.21389154,-0.048834685,-0.06587315,0.16205356,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.014689917,-0.24740428,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.3147769,-0.00071785843,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.14984393,-0.048834685,-0.06587315,-0.22254434,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,-0.45617527,-0.38641647,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.2143986,-0.6099742,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,0
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,2.9666958,-0.05162177,-0.052091867,-0.052358013,-0.05513623,5.6263027,5.939173,-0.056271918,-0.05687186,3.7078855,-0.059877835,-0.16160792,-0.048834685,-0.06587315,-0.13456441,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,5.928724,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,3.9958677,-0.052545313,-0.077656925,4.0116286,-0.0524721,-0.23875956,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.4177129,-0.061495006,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,2.350556,-0.053706236,-0.06493661,0
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.16440229,-0.048834685,-0.06587315,-0.09343648,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,21.431374,0.114134416,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.40951303,-0.13637625,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.15422884,-0.048834685,-0.06587315,-0.008509857,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.036604248,0.28995898,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.20048448,-0.0736089,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,0
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,2.18512,-0.05687186,-0.059761662,-0.059877835,-0.08977996,-0.048834685,-0.06587315,-0.03579125,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.0388475,0.03246508,-0.058577605,-0.062202632,-0.052857853,4.2410655,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.2943928,-0.039913047,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,-0.045454547,21.954546,21.954546,21.954546,21.954546,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.879189,21.74699,21.718946,21.677713,21.652567,21.674171,21.209682,21.123604,21.582865,21.542046,21.29644,20.122213,-0.13283497,21.889048,20.223944,-0.27283522,21.869177,21.806234,21.610762,21.798235,21.798235,21.795288,21.318737,21.776377,20.964441,-0.0510505,20.914976,21.738132,18.855202,21.725876,21.719288,21.696838,21.673655,20.702578,21.634062,-0.077656925,13.1981945,-0.44470638,-0.09758377,21.602894,-0.062202632,21.601648,21.19289,21.5874,21.585524,21.579588,20.773216,21.573622,21.55994,21.551327,21.541634,-0.15541644,-0.19945253,21.532387,21.520447,21.519,21.518845,21.211878,14.838264,21.503483,21.367235,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,0.16971648,-0.048834685,-0.06587315,-0.14895062,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,-0.0014700308,-0.32105264,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.29847187,-0.1649476,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.12082737,-0.048834685,-0.06587315,0.010887904,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,4.6123834,-0.087317266,0.06880659,-0.24008632,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.16216882,-0.19299394,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.059761662,-0.059877835,-0.11347176,-0.048834685,-0.06587315,0.0070758783,-0.049290735,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.072520256,-0.051538043,-0.051617697,-0.051879484,-0.052135784,-0.068801284,-0.052545313,-0.077656925,-0.087317266,0.10326436,-0.11839139,-0.058577605,-0.062202632,-0.052857853,-0.060684837,-0.05298958,-0.05300669,-0.05306043,-0.07126675,-0.05631719,-0.05606167,-0.05666739,-0.056941256,-0.40274283,0.15630572,-0.05688307,-0.057309687,-0.05731347,-0.056749213,-0.064205736,-0.07958838,-0.053706236,-0.06493661,1
